Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,target
358,3,3,1,3,0,1,0,2,1,3,1,3,1,1,1,3,2,2,2,1,0,4,1,0,4,1,1,1,0,2,2,4,0,0,5,2,0,2,2,1,4,1,1,1,1,2,0,2,1,4,2,1,1,1,1,4,0,1,0,1,0
365,1,1,0,0,2,0,0,1,1,3,1,0,3,1,0,3,1,3,4,1,1,4,2,2,2,1,2,0,4,2,2,4,2,0,2,5,2,0,2,1,1,0,2,2,1,1,4,4,1,1,0,2,1,1,1,4,2,1,0,2,0
366,3,0,1,1,2,1,3,3,1,1,1,0,3,0,3,2,3,2,2,1,4,1,4,2,4,1,1,0,0,2,2,4,0,0,2,5,2,1,4,2,2,2,1,4,0,1,1,4,4,0,2,0,2,4,1,1,4,1,1,0,0
367,4,1,3,1,1,2,3,2,0,3,2,0,0,4,1,2,2,2,1,1,0,0,2,0,0,0,2,1,0,2,2,4,2,0,2,1,4,2,2,2,2,1,1,1,2,1,4,2,1,4,2,2,2,4,1,0,1,2,2,1,0
359,0,1,2,1,0,2,1,3,1,0,3,1,3,1,1,0,0,1,0,4,2,2,0,1,0,4,4,2,0,1,2,4,2,1,2,0,1,1,1,1,1,0,2,2,0,1,1,0,0,2,2,2,1,4,2,2,2,2,1,4,0
360,1,4,2,2,3,2,1,0,2,2,0,0,3,2,2,1,3,2,2,1,2,0,0,2,1,2,1,1,0,2,2,4,2,0,5,2,2,2,2,2,1,4,2,2,1,2,2,2,4,2,1,0,2,2,2,2,2,1,0,1,0
361,1,1,1,3,2,2,0,1,1,1,2,3,1,4,2,3,2,0,1,1,1,0,4,1,4,1,0,4,2,2,2,4,0,0,5,2,0,1,1,1,1,1,4,4,1,1,4,2,1,1,1,4,2,2,1,0,4,1,1,1,0
362,0,1,1,1,1,1,2,1,2,2,1,3,3,1,3,3,1,1,4,1,4,4,1,2,4,2,2,0,2,2,2,4,2,1,2,5,2,2,4,2,2,1,1,1,1,4,2,2,2,2,0,2,4,2,2,2,2,2,4,4,0
363,3,1,3,0,1,1,1,1,1,3,2,1,2,0,2,2,2,0,2,1,4,1,1,0,4,1,4,4,1,2,2,4,0,2,2,1,1,4,2,2,2,2,0,2,0,2,4,2,2,1,0,2,2,4,2,1,4,2,1,4,0
364,1,1,1,2,2,1,1,2,2,0,3,2,3,4,0,1,1,2,0,2,0,2,1,2,0,2,0,2,1,2,2,4,2,0,2,5,2,1,1,2,1,2,2,2,2,4,2,2,1,1,1,1,1,4,2,0,2,2,2,2,0
382,3,4,2,3,1,1,0,0,1,2,1,0,2,0,1,1,3,2,0,4,2,2,0,4,4,4,1,0,0,2,2,4,0,2,2,2,1,1,0,2,2,0,0,0,2,1,2,2,2,4,2,1,0,2,4,1,4,2,2,2,0
381,1,0,2,0,2,1,2,2,0,1,3,2,2,2,1,3,2,3,0,0,1,0,2,1,4,4,1,1,2,2,2,4,0,0,2,0,2,2,0,0,1,4,2,2,2,2,0,4,2,2,0,0,0,4,2,2,2,0,4,2,0
389,1,1,1,0,3,1,2,0,2,0,2,2,2,4,1,0,0,0,1,4,2,1,4,2,1,4,2,1,0,2,2,4,2,0,2,2,0,1,1,2,1,2,1,2,2,4,2,1,0,0,2,0,2,2,1,2,2,2,1,2,0
390,1,1,3,0,1,3,3,1,2,2,0,2,3,1,3,0,3,2,0,4,0,1,4,2,1,1,0,0,2,2,2,4,2,0,2,0,2,0,2,2,2,2,1,0,4,1,2,2,2,2,0,2,0,0,2,2,0,2,2,2,0
391,3,0,0,3,2,0,3,2,0,3,2,1,0,2,3,1,1,2,2,1,1,2,2,0,0,0,2,2,2,2,2,4,0,0,2,1,4,4,2,4,2,1,4,1,4,0,1,4,1,0,4,1,4,0,0,0,1,4,4,2,0
415,4,1,1,3,2,0,1,1,1,3,2,2,1,1,1,3,2,2,4,2,2,1,4,2,4,1,2,1,1,2,2,4,2,0,2,5,0,2,0,0,2,1,4,2,4,1,4,4,4,2,2,0,4,2,2,1,0,1,4,1,0
416,1,1,0,2,0,0,0,3,1,3,2,0,0,1,3,1,0,1,1,1,0,2,1,0,0,1,4,1,0,0,2,4,0,0,2,0,2,2,2,0,1,4,0,1,0,2,4,2,4,2,4,2,2,4,2,2,4,2,0,1,0
423,0,3,1,3,2,2,1,3,2,1,3,3,0,2,0,2,0,1,4,2,1,2,0,2,0,0,2,2,0,2,2,4,2,1,2,5,1,1,4,2,1,4,2,1,1,4,2,1,1,1,1,2,2,1,0,1,4,1,4,2,0
424,4,3,1,3,2,0,1,1,3,3,2,2,1,1,2,3,2,1,4,1,4,4,1,1,4,2,0,1,2,2,2,4,0,2,2,5,2,4,1,1,1,1,4,0,0,1,1,4,0,2,2,0,2,1,1,0,0,1,1,0,0
422,4,3,0,0,2,2,1,3,1,1,2,1,1,4,3,2,2,2,0,0,0,0,1,0,2,1,4,0,0,0,2,4,0,0,2,2,0,1,1,1,0,2,1,1,4,2,2,2,2,4,4,2,0,2,2,2,1,0,2,2,0
431,0,3,1,3,2,2,1,3,2,1,3,3,0,2,0,2,0,1,4,2,1,2,0,2,0,0,2,2,0,2,2,4,2,1,2,5,1,1,4,2,1,4,2,1,1,4,2,1,1,1,1,2,2,4,1,0,1,4,1,4,0
432,4,3,1,3,2,0,1,1,3,3,2,2,1,1,2,3,2,1,4,1,4,4,1,1,4,2,0,1,2,2,2,4,0,2,2,5,2,4,1,1,1,1,4,0,0,1,1,4,0,2,2,2,0,2,1,1,0,0,1,1,0
433,4,3,0,0,2,2,1,3,1,1,2,1,1,4,3,2,2,2,0,0,0,0,1,0,2,1,4,0,0,0,2,4,0,0,2,2,0,1,1,1,0,2,1,1,4,2,2,2,2,4,4,2,0,2,2,2,1,0,2,2,0
456,3,0,2,1,3,2,2,3,2,0,2,2,0,1,0,2,1,1,4,2,1,1,0,2,0,2,4,1,4,2,2,4,0,0,2,0,0,0,2,2,2,0,1,4,1,0,2,2,2,4,2,1,2,2,2,2,0,1,0,2,0
454,4,3,3,3,3,1,3,3,2,3,1,1,3,1,1,3,2,2,4,0,4,4,2,2,2,0,4,4,4,2,2,4,2,0,2,5,2,4,2,2,2,1,4,4,1,1,2,2,2,2,0,2,2,2,0,0,2,1,1,4,0
455,0,4,0,1,1,3,2,1,1,1,2,1,3,2,3,0,2,0,4,2,0,2,0,0,0,1,4,1,0,2,2,4,0,2,1,0,1,1,4,2,1,1,1,1,4,2,2,0,2,0,0,0,4,2,2,2,2,4,1,4,0
461,3,0,2,1,3,2,2,3,2,0,2,2,0,1,0,2,1,1,4,2,1,1,0,2,0,2,4,1,4,2,2,4,0,0,2,0,0,0,2,2,2,0,1,4,1,0,2,2,2,4,2,1,2,2,2,2,0,1,0,2,0
462,4,3,3,3,3,1,3,3,2,3,1,1,3,1,1,3,2,2,4,0,4,4,2,2,2,0,4,4,4,2,2,4,2,0,2,5,2,4,2,2,2,1,4,4,1,1,2,2,2,2,0,2,2,2,0,0,2,1,1,4,0
463,0,4,0,1,1,3,2,1,1,1,2,1,3,2,3,0,2,0,4,2,0,2,0,0,0,1,4,1,0,2,2,4,0,2,1,0,1,1,4,2,1,1,1,1,4,2,2,0,2,0,0,0,4,2,2,2,2,4,1,4,0
469,4,1,1,1,0,0,1,1,0,0,2,1,1,1,3,1,1,0,2,1,0,0,2,2,0,4,4,1,0,2,2,4,4,2,2,5,2,1,4,2,0,2,4,2,1,1,4,2,2,2,0,2,2,2,0,1,0,1,1,1,0
470,4,3,2,3,2,2,3,2,2,3,3,1,3,2,3,1,2,0,4,1,2,4,1,4,4,2,2,0,0,2,2,4,0,0,0,0,2,4,2,2,2,0,4,2,2,2,0,2,0,0,4,4,2,2,2,2,0,2,4,4,0
468,1,0,0,0,1,0,2,0,2,3,2,0,0,1,3,3,3,1,4,2,1,1,0,0,2,0,4,2,1,2,2,4,4,0,2,0,0,1,1,1,4,4,1,1,1,0,2,2,2,1,0,1,2,2,2,0,2,0,2,1,0
478,3,0,2,1,3,2,2,3,2,0,2,2,0,1,0,2,1,1,4,2,1,1,0,2,0,2,4,1,4,2,2,4,0,0,2,0,0,0,2,2,2,0,1,4,1,0,2,2,2,4,2,1,2,2,2,2,0,1,0,2,0
476,4,3,3,3,3,1,3,3,2,3,1,1,3,1,1,3,2,2,4,0,4,4,2,2,2,0,4,4,4,2,2,4,2,0,2,5,2,4,2,2,2,1,4,4,1,1,2,2,2,2,0,2,2,2,0,0,2,1,1,4,0
477,0,4,0,1,1,3,2,1,1,1,2,1,3,2,3,0,2,0,4,2,0,2,0,0,0,1,4,1,0,2,2,4,0,2,1,0,1,1,4,2,1,1,1,1,4,2,2,0,2,0,0,0,4,2,2,2,2,4,1,4,0
485,3,0,2,2,3,2,0,0,2,2,0,1,2,4,1,1,3,3,1,1,1,1,0,2,2,0,2,1,1,2,2,4,2,0,2,0,0,2,1,2,1,0,2,4,1,2,2,2,2,2,1,0,1,2,2,2,2,0,4,2,0
486,3,3,2,1,3,2,1,2,3,3,2,1,3,2,2,3,1,0,1,0,4,4,1,1,4,2,2,1,0,2,2,4,0,4,2,2,2,2,2,1,2,2,2,2,1,4,4,2,1,4,1,2,2,4,4,1,1,1,1,1,0
487,3,1,3,1,0,2,1,3,1,1,1,0,2,2,3,1,0,1,1,1,0,2,2,0,0,1,4,2,0,2,2,4,2,0,2,5,2,4,1,1,1,1,0,4,1,1,4,2,2,1,1,1,4,4,2,0,1,1,1,4,0
496,1,3,0,1,3,3,1,1,1,1,0,1,1,1,1,0,2,2,1,2,4,2,2,4,0,4,4,1,0,2,2,4,2,1,0,1,2,1,0,1,0,2,2,1,1,2,1,1,1,4,1,2,4,2,2,1,1,1,1,2,0
497,1,1,1,0,1,2,2,2,2,2,1,1,2,1,0,3,1,2,0,1,4,0,1,0,4,1,2,1,0,2,2,1,2,0,2,5,2,1,1,0,2,4,2,2,1,1,2,1,0,4,1,4,0,2,2,2,1,2,1,4,0
494,4,3,2,2,1,1,3,1,1,3,0,3,3,1,1,1,3,2,2,0,2,4,0,1,2,2,2,0,0,2,2,4,0,0,2,0,2,2,2,1,4,2,2,2,2,4,2,2,1,1,2,2,0,2,2,0,0,2,2,2,0
495,4,1,2,3,1,2,3,2,2,0,3,2,0,4,1,3,2,1,4,2,2,1,1,0,1,4,2,2,4,2,2,4,0,0,2,2,2,4,1,4,1,1,1,1,2,1,0,2,1,1,0,0,1,4,1,4,2,4,2,1,0
549,1,0,2,1,1,0,1,3,1,3,2,1,1,1,1,0,0,2,0,4,2,2,2,1,1,2,4,2,2,2,2,4,2,0,2,5,0,4,1,1,1,4,0,0,0,2,0,2,1,0,2,2,2,2,4,1,2,1,0,2,0
559,1,4,2,2,0,3,2,0,2,1,3,2,0,0,2,0,0,2,2,0,2,2,4,2,2,1,0,0,4,2,2,4,2,0,2,2,2,0,0,1,4,2,1,4,2,2,2,1,1,0,4,2,2,0,2,2,0,2,2,2,0
560,3,3,1,1,2,1,0,0,0,3,0,1,1,0,0,2,3,2,2,0,1,1,4,2,4,1,1,0,0,2,2,4,2,0,2,5,2,2,0,2,2,2,2,1,4,4,1,4,0,2,2,2,0,0,2,2,0,0,1,0,0
561,3,1,1,0,3,2,2,0,2,2,0,3,2,0,0,1,1,0,4,1,1,0,0,1,2,0,1,0,0,4,2,4,2,0,2,1,1,1,0,1,0,1,2,1,1,4,2,0,1,1,1,2,2,2,0,0,1,0,2,1,0
562,0,4,2,2,0,3,3,1,1,3,3,1,0,0,2,0,0,1,0,4,2,2,4,0,1,1,4,1,0,2,2,4,0,0,2,0,4,2,2,1,0,2,2,2,1,4,2,2,2,1,4,1,4,2,2,2,1,4,0,2,0
542,1,4,1,1,2,2,0,3,1,0,3,1,3,1,3,3,1,3,1,0,4,2,2,1,4,2,4,0,0,2,2,4,2,0,2,2,0,2,2,4,1,0,4,0,1,1,0,2,0,2,1,0,0,2,1,0,2,4,4,2,0
543,4,1,3,2,3,3,3,1,3,3,1,3,1,1,0,1,1,0,0,1,4,2,4,2,4,4,2,0,0,2,2,4,2,0,2,0,0,2,1,1,0,2,2,1,4,2,1,1,1,1,1,4,2,4,0,2,2,0,0,0,0
544,3,4,2,1,1,3,2,0,2,2,2,2,1,4,3,1,3,2,2,1,1,0,1,4,2,4,1,0,1,4,2,4,2,0,2,5,2,2,2,4,1,0,2,2,1,4,2,0,2,2,4,2,1,1,0,1,1,0,2,2,0
545,0,4,2,0,2,2,1,3,2,0,1,0,1,1,0,1,1,2,0,0,2,0,4,1,0,2,4,1,4,2,2,4,2,0,5,5,2,2,2,4,2,1,4,1,1,0,2,0,2,2,2,2,2,4,2,2,0,4,0,2,0
546,0,4,3,1,1,3,3,3,1,0,0,1,3,1,3,0,1,1,0,0,1,0,0,2,4,0,1,1,0,2,2,4,1,4,2,1,4,4,2,2,2,4,4,2,1,1,0,2,2,0,1,0,2,0,2,2,0,0,2,0,0
547,0,3,1,3,2,2,2,2,2,2,0,1,3,4,2,2,2,2,0,2,1,2,4,2,4,2,1,4,2,2,2,4,2,0,2,0,2,2,1,1,0,2,0,0,0,1,0,2,2,0,2,2,1,4,1,0,2,0,0,2,0
548,3,4,2,2,2,1,0,0,2,3,2,1,1,2,0,0,2,1,2,1,0,2,2,1,0,4,1,0,0,2,2,4,0,1,5,2,2,1,1,4,1,1,1,0,4,1,1,4,1,1,1,1,4,1,1,0,4,4,1,4,0
550,1,0,0,1,0,3,3,1,1,1,0,3,2,0,2,3,1,0,0,2,4,1,0,0,1,1,1,1,0,2,2,4,2,0,2,2,1,1,4,1,4,2,1,0,2,2,0,0,2,1,1,1,1,4,2,4,2,1,1,1,0
551,1,4,1,0,3,1,0,3,3,2,3,2,2,0,2,2,2,0,4,2,4,1,0,2,0,2,2,1,0,2,2,4,2,0,2,1,0,1,0,2,1,1,0,1,2,2,2,0,2,2,1,0,2,0,4,2,0,1,0,2,0
552,4,4,2,1,1,3,1,1,0,3,1,2,3,1,0,1,2,2,2,2,2,4,2,2,0,2,2,0,2,2,2,4,2,0,2,2,0,2,2,1,4,2,1,0,4,2,2,2,4,4,2,2,2,0,4,2,2,4,4,4,0
553,0,4,1,1,3,3,3,2,1,0,3,3,2,0,1,1,3,2,2,2,1,0,1,0,2,0,4,0,4,2,2,4,2,0,2,1,2,1,0,2,2,0,2,2,4,2,2,0,2,2,0,2,2,2,2,0,1,0,2,2,0
554,3,3,1,3,1,0,3,1,0,2,1,0,3,2,2,1,1,3,0,1,2,2,0,1,0,2,0,4,1,2,2,4,2,1,2,1,1,0,0,2,1,1,1,1,2,2,2,1,1,4,1,2,2,2,0,2,2,2,0,0,0
555,3,0,3,1,3,2,2,0,2,2,0,1,0,2,1,3,0,3,2,2,0,1,0,2,2,0,2,4,2,2,2,4,2,0,2,5,2,2,4,2,1,4,2,4,2,4,0,0,0,1,0,1,0,2,1,2,1,0,1,0,0
556,1,1,2,1,0,0,1,3,1,0,2,3,1,4,3,1,1,0,2,1,0,2,2,2,1,0,4,2,0,0,2,4,2,0,2,5,2,1,1,1,0,1,1,1,1,1,0,4,2,2,1,0,1,1,4,0,1,1,1,0,0
557,3,3,2,3,2,3,0,2,1,1,1,3,1,1,2,1,0,3,2,4,0,1,1,1,2,1,4,1,0,0,2,4,2,0,2,5,2,4,1,4,1,4,4,4,1,2,2,2,1,2,2,1,1,4,2,0,2,4,0,2,0
558,3,0,0,0,2,1,3,1,0,3,1,1,3,2,1,2,2,1,2,2,4,0,4,1,1,4,2,2,4,2,2,4,0,0,2,1,1,1,1,4,1,1,0,1,0,4,4,1,1,1,1,1,1,0,2,1,0,0,0,2,0
584,4,3,1,2,2,2,1,1,2,1,3,1,1,2,0,1,2,2,1,2,2,4,1,1,0,4,1,1,4,2,2,4,0,0,2,5,2,1,4,4,4,4,1,4,1,4,0,2,2,0,2,1,4,0,0,1,2,4,4,1,0
585,3,0,1,3,2,2,3,3,3,3,2,2,0,2,2,3,2,2,1,1,1,0,2,1,0,4,4,4,2,2,2,4,0,0,2,5,0,2,0,2,4,4,4,2,4,4,0,2,2,0,0,4,0,2,4,0,0,0,2,0,0
586,4,3,0,3,2,0,0,0,2,0,2,2,3,1,1,1,0,3,1,0,0,0,0,1,1,0,0,0,1,0,2,4,0,0,2,5,4,2,1,4,1,4,4,0,4,4,2,1,0,4,1,4,0,4,2,1,0,1,0,0,0
587,4,0,2,1,3,1,1,1,3,0,3,2,1,1,0,0,2,2,2,4,2,2,1,0,0,0,0,4,4,2,2,4,0,4,2,5,4,0,4,4,0,0,2,2,2,2,4,0,1,0,4,0,4,4,4,4,1,1,0,0,0
588,3,4,3,0,3,1,0,0,1,3,3,0,0,0,0,2,0,3,2,1,1,0,1,1,4,1,4,0,0,2,2,4,0,0,2,1,0,4,4,2,0,2,1,4,0,0,4,4,2,0,4,2,4,1,1,0,1,2,4,2,0
589,0,4,1,3,3,3,1,2,1,3,3,1,0,1,1,1,0,2,2,1,4,2,2,4,4,1,0,2,0,2,2,4,0,0,2,0,2,2,2,0,0,2,2,1,4,4,2,0,2,0,2,2,0,1,1,4,2,2,4,4,0
590,0,1,1,0,0,2,0,0,2,2,2,0,3,1,3,0,3,1,0,1,1,4,1,4,2,4,0,1,0,2,2,4,0,0,2,0,0,0,0,0,4,4,0,1,0,4,0,2,0,4,2,0,0,2,0,4,1,4,2,0,0
591,3,4,3,2,1,1,1,2,3,2,2,2,2,4,2,1,0,0,0,0,2,0,4,1,1,4,2,1,0,2,2,4,2,0,2,5,0,4,0,4,4,0,1,4,0,4,2,4,2,2,2,0,4,1,0,2,4,2,4,1,0
592,1,1,0,3,1,0,0,0,2,2,0,3,3,1,1,0,2,1,0,2,0,4,4,4,4,2,2,1,0,2,2,4,2,0,2,0,4,4,4,4,2,0,2,4,0,1,0,0,0,4,1,4,4,2,0,0,4,2,4,4,0
621,0,1,3,3,1,0,2,3,2,2,0,2,2,0,0,0,1,0,0,1,4,2,0,0,2,0,4,2,0,2,2,4,2,2,0,0,0,4,0,0,1,0,2,0,4,1,0,4,0,2,0,0,4,2,0,2,0,0,2,1,0
628,3,1,1,3,1,2,2,0,1,3,3,2,2,0,0,0,1,2,4,1,1,2,2,2,4,4,0,1,0,2,2,4,2,0,2,0,2,1,2,2,0,2,2,2,1,0,2,1,4,1,0,2,2,2,2,2,0,4,4,2,0
627,4,1,0,2,1,3,1,1,3,1,1,0,2,4,2,2,1,1,4,2,2,2,1,4,2,1,0,0,0,2,2,4,0,0,2,1,0,1,1,1,1,1,4,2,1,1,0,1,1,1,1,2,2,1,1,2,1,1,4,4,0
660,1,4,1,2,1,2,3,1,2,1,0,3,3,4,2,2,1,1,2,1,1,4,1,1,1,4,0,1,1,2,2,4,2,0,2,5,4,1,4,1,4,1,1,0,2,2,0,2,1,1,1,4,2,2,2,4,0,1,4,4,0
661,1,4,2,0,3,1,1,0,2,0,0,2,2,0,2,1,3,1,0,1,1,0,4,4,2,2,1,4,1,2,2,4,2,0,2,5,2,2,1,1,4,1,1,4,1,1,1,1,0,2,2,0,1,1,1,1,4,4,4,4,0
678,1,1,3,3,3,1,3,1,1,3,0,1,1,1,0,1,3,2,2,2,2,1,4,2,0,2,2,1,0,2,2,4,2,0,2,5,2,0,1,1,0,4,1,1,1,1,0,1,1,1,4,1,0,2,0,2,2,1,1,4,0
675,4,3,3,2,1,3,2,0,1,0,2,1,0,2,1,3,1,0,4,4,2,1,4,2,2,2,2,0,0,2,2,4,2,0,2,2,0,2,1,4,0,0,2,2,0,0,1,4,4,1,1,4,2,2,1,1,0,2,1,1,0
676,0,1,1,0,3,1,1,0,2,0,0,3,2,0,1,0,3,1,0,4,2,4,4,0,4,4,2,1,0,2,2,4,0,1,1,0,1,1,4,0,1,1,4,2,2,1,1,1,4,1,4,2,2,1,4,1,1,4,4,1,0
677,3,0,1,1,2,2,1,2,2,2,0,0,1,2,2,0,0,2,2,1,4,2,1,1,4,4,1,0,0,2,2,4,0,0,2,2,1,0,4,2,2,2,1,0,4,4,2,2,1,1,0,0,1,0,1,0,1,1,1,1,0
683,4,4,3,1,1,0,3,3,3,0,0,3,1,1,0,3,3,1,2,0,4,1,4,1,0,1,1,0,0,2,2,4,2,0,2,5,1,0,2,4,0,0,0,1,0,0,1,4,0,4,0,4,4,2,4,4,4,4,1,4,0
716,4,3,1,3,3,2,2,2,1,3,3,1,0,2,2,2,1,3,2,1,1,4,2,2,1,4,2,1,0,2,2,4,2,1,2,5,1,1,2,2,2,2,0,2,2,4,4,4,4,1,4,1,1,0,4,0,0,0,1,4,0
714,0,1,0,3,2,1,1,2,3,2,2,0,0,2,1,1,2,2,2,2,1,1,4,1,0,1,0,2,0,2,2,4,2,0,2,1,0,2,2,2,0,1,4,2,1,1,0,1,4,2,2,4,4,4,4,2,4,1,1,4,0
715,1,3,2,2,0,2,0,3,1,3,3,1,0,0,2,2,0,1,2,1,2,2,0,2,0,2,2,0,1,2,2,4,2,0,2,1,1,1,0,2,1,1,4,1,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,0
717,4,4,1,0,2,0,0,2,1,3,2,3,3,1,3,2,2,0,4,4,4,1,4,4,0,1,0,2,4,2,2,4,2,0,2,5,2,2,0,4,2,0,4,1,0,1,1,0,1,1,0,2,4,1,1,4,2,1,1,4,0
718,1,4,2,1,1,3,3,1,2,0,2,2,2,1,1,2,2,0,0,1,4,2,4,2,0,2,0,1,2,1,2,4,0,0,2,2,1,1,1,1,0,1,4,4,4,2,2,2,4,1,1,1,0,4,0,4,4,4,2,1,0
719,4,3,2,1,0,2,0,1,2,2,2,2,3,2,3,1,1,3,2,1,0,1,0,1,1,1,0,1,0,2,2,4,2,0,1,1,0,2,2,1,4,4,1,0,4,2,4,1,1,1,0,2,4,1,1,1,0,2,0,4,0
720,3,4,2,3,2,1,1,1,1,0,0,0,2,2,2,2,0,2,4,2,4,1,1,0,4,2,2,1,0,2,2,4,0,0,2,2,1,4,4,1,1,1,1,4,2,2,1,4,4,1,0,2,2,0,4,4,1,1,0,0,0
713,0,3,0,0,1,3,2,2,0,2,2,0,0,1,1,3,2,0,4,1,2,1,2,2,4,2,1,4,2,2,2,4,2,2,2,5,0,1,1,0,1,4,1,4,1,1,1,1,4,2,4,1,1,2,0,1,1,2,1,2,0
760,1,0,2,3,2,0,0,1,2,0,1,2,2,0,2,2,1,3,2,4,0,4,1,1,1,1,1,2,0,2,2,4,0,0,1,0,2,4,2,1,1,4,2,0,2,2,1,2,1,2,2,2,0,2,2,0,2,2,1,2,0
753,0,4,2,2,3,2,2,1,3,2,2,0,2,0,3,2,0,2,2,0,2,0,1,1,4,0,4,2,0,2,2,4,0,2,2,2,2,2,4,1,1,1,1,0,2,0,2,4,1,4,1,1,1,4,2,0,4,2,0,4,0
754,0,0,2,1,0,1,0,1,1,0,1,2,2,0,3,1,3,0,2,0,4,2,1,1,0,2,4,0,0,0,2,4,2,0,2,5,4,1,0,0,0,4,0,4,1,1,1,0,1,4,4,1,4,2,0,4,4,4,2,1,0
755,0,1,0,2,0,2,2,1,3,2,0,0,1,0,2,1,0,2,1,0,2,1,4,4,0,4,4,2,0,4,2,4,2,0,2,2,2,1,1,4,4,0,0,2,0,2,2,2,4,2,1,4,2,2,4,4,2,2,4,2,0
756,4,1,2,0,2,0,1,3,2,2,1,1,0,2,0,3,2,1,4,1,2,4,2,2,0,0,4,4,4,2,2,4,0,4,2,0,0,2,1,4,2,1,4,1,0,4,4,0,1,1,4,1,4,4,4,4,2,4,1,4,0
757,4,4,3,2,0,0,0,2,0,3,3,1,3,2,1,1,2,0,2,2,1,1,4,1,0,0,0,2,0,2,2,4,4,0,2,0,2,0,0,2,0,1,4,0,4,2,4,0,2,2,2,2,0,2,1,4,0,2,2,4,0
758,3,4,2,1,0,1,0,3,1,0,0,0,1,4,2,1,1,1,1,4,2,1,4,0,0,2,1,0,0,0,2,4,0,0,0,2,2,0,2,4,4,2,4,2,2,2,2,4,4,0,1,0,2,0,2,2,2,2,4,2,0
759,4,1,3,0,0,3,3,3,2,2,0,1,1,2,0,1,3,0,2,2,1,0,0,0,4,1,0,2,0,2,2,4,2,0,2,0,4,1,1,4,0,0,2,2,2,0,4,4,0,2,2,0,1,0,0,2,2,0,2,0,0
802,1,1,0,3,1,3,0,1,0,2,2,1,3,1,1,0,1,1,4,4,2,2,2,1,4,2,1,0,0,2,2,4,2,0,2,0,2,2,1,4,2,0,4,1,4,1,2,1,4,1,4,2,2,1,1,1,4,1,0,1,0
794,0,1,3,3,3,2,1,3,2,2,1,0,2,0,1,1,3,2,0,2,1,1,0,1,4,4,0,1,1,4,2,4,0,0,2,2,2,1,4,2,2,2,2,2,1,0,4,4,4,4,4,4,1,4,4,4,1,4,4,0,0
795,3,4,2,2,0,2,1,0,2,1,3,2,0,1,1,1,0,2,2,0,2,4,4,1,4,2,4,2,0,2,2,4,0,0,2,2,1,4,2,2,2,1,4,1,1,4,2,0,2,2,1,1,0,1,1,4,1,2,2,2,0
796,4,3,3,3,0,1,1,3,1,0,1,1,3,4,1,2,2,0,2,0,1,0,0,2,0,4,1,0,0,2,2,4,2,1,1,5,1,0,1,0,2,1,1,1,1,4,1,0,2,2,1,1,1,0,1,1,1,1,1,0,0
797,1,0,0,0,3,3,2,3,2,2,0,1,2,4,2,0,3,3,1,1,1,4,4,4,1,4,1,0,2,2,2,4,2,0,2,2,0,1,1,4,2,2,0,2,1,1,4,0,2,0,1,0,1,1,1,1,4,2,2,2,0
798,0,4,1,2,3,2,2,0,2,0,3,2,1,0,2,1,3,2,0,2,2,1,0,2,1,0,1,0,0,2,2,4,2,2,2,2,0,1,4,2,4,0,1,2,4,2,2,0,1,2,2,1,1,4,1,1,1,1,4,1,0
799,3,1,1,2,3,2,2,3,3,3,3,3,3,4,2,1,3,3,1,0,1,1,0,1,1,1,4,2,0,2,2,4,2,1,2,5,1,1,4,2,2,2,2,0,1,0,0,2,1,0,0,0,0,2,2,1,4,1,1,4,0
800,1,4,3,2,1,1,1,1,0,1,1,2,1,0,1,1,0,1,0,1,2,2,1,1,1,0,2,1,0,2,2,4,2,0,1,5,1,1,1,2,0,2,2,2,4,4,2,2,2,2,0,4,2,0,2,4,2,0,2,2,0
801,4,1,3,2,2,2,0,2,0,2,2,1,1,0,1,0,3,2,0,2,4,4,1,4,2,2,1,1,4,2,2,4,0,4,2,5,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,4,2,1,1,2,4,2,0,0,0
822,1,1,0,3,1,3,0,1,0,2,2,1,3,1,1,0,1,1,4,4,2,2,2,1,4,2,1,0,0,2,2,4,2,0,2,0,2,2,1,4,2,0,4,1,4,1,2,1,4,1,4,2,2,1,1,1,4,1,0,1,0
814,0,1,3,3,3,2,1,3,2,2,1,0,2,0,1,1,3,2,0,2,1,1,0,1,4,4,0,1,1,4,2,4,0,0,2,2,2,1,4,2,2,2,2,2,1,0,4,4,4,4,4,4,1,4,4,4,1,4,4,0,0
815,3,4,2,2,0,2,1,0,2,1,3,2,0,1,1,1,0,2,2,0,2,4,4,1,4,2,4,2,0,2,2,4,0,0,2,2,1,4,2,2,2,1,4,1,1,4,2,0,2,2,1,1,0,1,1,4,1,2,2,2,0
