Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,target
0,87,72,38,1436,574,446,600,15
2,102,86,33,1857,962,568,609,15
0,82,68,30,1107,568,310,444,15
0,54,46,20,463,212,179,206,15
2,78,63,27,1051,555,365,331,15
2,88,76,29,1661,712,692,592,15
2,104,80,42,2102,1033,519,897,15
0,98,83,40,1627,842,451,688,15
2,107,92,36,1910,1004,523,775,15
0,112,92,35,2280,1336,756,804,15
2,96,80,34,1686,819,536,709,15
2,105,87,37,1937,982,608,766,15
0,107,86,35,2110,1022,665,862,15
0,119,102,44,2353,1379,802,906,15
0,98,86,33,1679,815,446,733,15
0,105,92,32,2152,1228,680,726,15
2,91,75,32,1801,896,390,750,15
2,102,86,33,1857,962,568,609,15
2,106,86,39,1976,839,667,808,15
2,88,74,36,1351,667,312,664,15
0,82,64,24,1352,487,282,617,15
0,82,68,30,1107,568,310,444,15
2,63,53,27,616,314,138,329,15
2,107,92,36,1910,1004,523,775,15
0,78,63,33,1137,483,348,501,15
2,104,80,42,2102,1033,519,897,15
1,63,54,32,589,290,207,244,15
2,88,76,29,1661,712,692,592,15
2,63,53,27,616,314,138,329,15
1,87,72,30,1267,565,415,491,15
2,90,77,32,1232,548,355,626,15
2,102,79,46,1567,781,453,642,15
2,105,87,37,1937,982,608,766,15
2,90,77,32,1232,548,355,626,15
0,107,96,38,2276,1265,646,819,15
1,87,72,30,1267,565,415,491,15
2,101,85,37,2094,780,611,857,15
2,119,98,45,2409,1429,766,907,15
0,105,92,32,2152,1228,680,726,15
2,96,80,34,1686,819,536,709,15
0,110,90,31,2014,1112,629,733,15
2,96,80,34,1686,819,536,709,15
2,82,67,32,1337,633,394,462,15
2,88,76,29,1661,712,692,592,15
1,102,83,35,1908,1038,580,808,15
0,112,92,35,2280,1336,756,804,15
0,66,53,24,612,289,201,231,15
0,110,90,31,2014,1112,629,733,15
0,119,102,44,2353,1379,802,906,15
0,79,68,32,1449,748,447,572,15
0,54,46,20,463,212,179,206,15
1,102,79,39,1962,1169,515,739,15
0,95,79,29,1514,772,537,528,15
0,105,86,42,2093,1061,639,739,15
2,80,69,32,1250,710,386,447,15
2,103,88,39,1982,833,611,790,15
0,105,86,42,2093,1061,639,739,15
2,94,77,28,1454,763,298,609,15
2,63,53,27,616,314,138,329,15
2,82,64,36,1201,599,342,518,15
0,66,53,24,612,289,201,231,15
1,102,83,35,1908,1038,580,808,15
1,87,72,30,1267,565,415,491,15
0,110,90,31,2014,1112,629,733,15
2,93,83,39,1744,779,537,656,15
0,85,71,30,1381,590,362,600,15
0,66,53,24,612,289,201,231,15
0,104,87,41,2138,1151,713,795,15
0,82,68,30,1107,568,310,444,15
2,93,80,23,1324,737,361,518,15
2,119,98,45,2409,1429,766,907,15
2,84,73,31,1245,549,306,650,15
2,103,83,36,1891,842,523,783,15
2,77,66,27,1173,569,428,419,15
2,88,76,29,1661,712,692,592,15
1,102,79,39,1962,1169,515,739,15
2,110,88,34,2005,915,634,783,15
0,82,64,24,1352,487,282,617,15
1,95,72,34,1555,724,429,635,15
0,68,58,26,848,413,255,410,15
0,98,83,40,1627,842,451,688,15
2,80,69,32,1250,710,386,447,15
0,112,88,34,2247,1024,614,875,15
2,93,83,39,1744,779,537,656,15
0,110,90,31,2014,1112,629,733,15
1,95,72,34,1555,724,429,635,15
0,112,92,35,2280,1336,756,804,15
2,103,88,39,1982,833,611,790,15
0,101,83,30,1477,692,395,642,15
2,102,79,46,1567,781,453,642,15
0,107,86,35,2110,1022,665,862,15
0,85,71,30,1381,590,362,600,15
2,120,96,42,2334,1275,841,875,15
2,102,86,33,1857,962,568,609,15
2,96,80,34,1686,819,536,709,15
1,63,49,26,728,312,178,349,15
0,100,88,42,2158,967,515,907,15
0,110,90,31,2014,1112,629,733,15
2,96,80,34,1686,819,536,709,15
2,93,73,36,1867,896,548,739,15
2,91,75,32,1801,896,390,750,15
0,89,70,27,1157,611,363,393,15
0,107,96,38,2276,1265,646,819,15
0,79,68,32,1449,748,447,572,15
2,80,69,32,1250,710,386,447,15
0,66,53,24,612,289,201,231,15
0,66,53,24,612,289,201,231,15
1,102,79,39,1962,1169,515,739,15
1,65,53,27,654,389,215,220,15
2,102,86,33,1857,962,568,609,15
2,102,79,46,1567,781,453,642,15
2,93,83,39,1744,779,537,656,15
1,102,79,39,1962,1169,515,739,15
2,90,73,31,1394,833,334,481,15
2,93,73,36,1867,896,548,739,15
0,80,61,26,849,421,259,374,15
0,54,46,20,463,212,179,206,15
2,103,88,39,1982,833,611,790,15
2,94,77,28,1454,763,298,609,15
0,95,79,29,1514,772,537,528,15
2,94,77,28,1454,763,298,609,15
2,82,64,36,1201,599,342,518,15
2,105,87,37,1937,982,608,766,15
2,102,79,46,1567,781,453,642,15
0,119,102,44,2353,1379,802,906,15
1,87,72,30,1267,565,415,491,15
0,83,78,30,1785,1004,611,609,15
0,89,76,35,1467,765,550,528,15
2,102,86,33,1857,962,568,609,15
2,119,98,45,2409,1429,766,907,15
2,84,73,31,1245,549,306,650,15
2,102,79,46,1567,781,453,642,15
2,93,73,36,1867,896,548,739,15
0,66,53,24,612,289,201,231,15
0,87,72,38,1436,574,446,600,15
0,78,63,33,1137,483,348,501,15
2,90,73,31,1394,833,334,481,15
2,84,73,31,1245,549,306,650,15
0,101,83,30,1477,692,395,642,15
2,90,77,32,1232,548,355,626,15
0,112,88,34,2247,1024,614,875,15
0,82,68,30,1107,568,310,444,15
1,95,72,34,1555,724,429,635,15
1,102,79,39,1962,1169,515,739,15
0,123,103,38,2354,1122,782,915,15
1,87,72,30,1267,565,415,491,15
0,95,79,29,1514,772,537,528,15
2,110,88,34,2005,915,634,783,15
2,88,74,36,1351,667,312,664,15
0,66,53,24,612,289,201,231,15
0,101,83,30,1477,692,395,642,15
0,107,96,38,2276,1265,646,819,15
0,107,96,38,2276,1265,646,819,15
2,78,63,27,1051,555,365,331,15
0,80,61,26,849,421,259,374,15
0,95,79,29,1514,772,537,528,15
2,91,75,32,1801,896,390,750,15
0,123,103,38,2354,1122,782,915,15
0,66,53,24,612,289,201,231,15
0,110,90,31,2014,1112,629,733,15
2,78,63,27,1051,555,365,331,15
0,78,63,33,1137,483,348,501,15
0,119,102,44,2353,1379,802,906,15
2,90,73,31,1394,833,334,481,15
2,110,88,34,2005,915,634,783,15
2,88,74,36,1351,667,312,664,15
2,93,80,23,1324,737,361,518,15
0,82,68,30,1107,568,310,444,15
0,80,61,26,849,421,259,374,15
2,88,76,29,1661,712,692,592,15
2,84,73,31,1245,549,306,650,15
0,95,79,29,1514,772,537,528,15
0,105,92,45,2270,1057,575,921,15
2,90,73,31,1394,833,334,481,15
0,105,92,32,2152,1228,680,726,15
2,63,53,27,616,314,138,329,15
2,105,87,37,1937,982,608,766,15
0,80,61,26,849,421,259,374,15
0,98,86,33,1679,815,446,733,15
2,91,75,32,1801,896,390,750,15
2,88,76,29,1661,712,692,592,15
2,78,63,27,1051,555,365,331,15
0,119,102,44,2353,1379,802,906,15
1,95,72,34,1555,724,429,635,15
2,70,56,27,875,374,286,340,15
0,54,46,20,463,212,179,206,15
0,79,68,32,1449,748,447,572,15
1,87,72,30,1267,565,415,491,15
0,119,102,44,2353,1379,802,906,15
2,84,73,31,1245,549,306,650,15
0,112,88,34,2247,1024,614,875,15
0,105,92,45,2270,1057,575,921,15
2,91,75,32,1801,896,390,750,15
2,93,73,36,1867,896,548,739,15
0,79,68,32,1449,748,447,572,15
2,88,76,29,1661,712,692,592,15
2,103,88,39,1982,833,611,790,15
2,88,76,29,1661,712,692,592,15
0,89,76,35,1467,765,550,528,15
2,84,73,31,1245,549,306,650,15
0,89,70,27,1157,611,363,393,15
1,63,54,32,589,290,207,244,15
0,89,76,35,1467,765,550,528,15
1,87,72,30,1267,565,415,491,15
2,105,87,37,1937,982,608,766,15
0,95,79,29,1514,772,537,528,15
2,77,66,27,1173,569,428,419,15
0,107,86,35,2110,1022,665,862,15
2,103,88,39,1982,833,611,790,15
0,110,90,31,2014,1112,629,733,15
2,63,53,27,616,314,138,329,15
2,94,77,28,1454,763,298,609,15
0,84,68,24,1097,552,296,462,15
0,107,96,38,2276,1265,646,819,15
0,101,83,30,1477,692,395,642,15
0,87,72,38,1436,574,446,600,15
1,63,49,26,728,312,178,349,15
1,65,53,27,654,389,215,220,15
2,119,98,45,2409,1429,766,907,15
2,93,83,39,1744,779,537,656,15
2,88,76,29,1661,712,692,592,15
2,88,76,29,1661,712,692,592,15
0,95,79,29,1514,772,537,528,15
0,80,61,26,849,421,259,374,15
0,54,46,20,463,212,179,206,15
2,106,86,39,1976,839,667,808,15
2,93,80,23,1324,737,361,518,15
0,83,78,30,1785,1004,611,609,15
0,101,83,30,1477,692,395,642,15
0,104,87,41,2138,1151,713,795,15
0,95,79,29,1514,772,537,528,15
0,95,79,29,1514,772,537,528,15
1,102,83,35,1908,1038,580,808,15
2,107,92,36,1910,1004,523,775,15
0,82,68,30,1107,568,310,444,15
0,66,53,24,612,289,201,231,15
0,107,96,38,2276,1265,646,819,15
0,89,70,27,1157,611,363,393,15
1,95,72,34,1555,724,429,635,15
0,89,70,27,1157,611,363,393,15
0,104,87,41,2138,1151,713,795,15
2,82,67,32,1337,633,394,462,15
0,112,88,34,2247,1024,614,875,15
0,89,70,27,1157,611,363,393,15
0,123,103,38,2354,1122,782,915,15
2,63,53,27,616,314,138,329,15
0,84,68,24,1097,552,296,462,15
0,78,63,33,1137,483,348,501,15
0,123,103,38,2354,1122,782,915,15
2,91,75,32,1801,896,390,750,15
0,107,96,38,2276,1265,646,819,15
0,112,92,35,2280,1336,756,804,15
0,112,88,34,2247,1024,614,875,15
2,93,83,39,1744,779,537,656,15
0,82,64,24,1352,487,282,617,15
2,84,73,31,1245,549,306,650,15
0,112,92,35,2280,1336,756,804,15
2,90,77,32,1232,548,355,626,15
0,107,86,35,2110,1022,665,862,15
2,84,73,31,1245,549,306,650,15
2,102,86,33,1857,962,568,609,15
1,102,83,35,1908,1038,580,808,15
0,101,83,30,1477,692,395,642,15
2,91,75,32,1801,896,390,750,15
0,66,53,24,612,289,201,231,15
1,65,53,27,654,389,215,220,15
1,102,79,39,1962,1169,515,739,15
0,105,92,45,2270,1057,575,921,15
2,96,80,34,1686,819,536,709,15
2,80,69,32,1250,710,386,447,15
2,102,79,46,1567,781,453,642,15
2,63,53,27,616,314,138,329,15
2,103,88,39,1982,833,611,790,15
2,102,86,33,1857,962,568,609,15
2,103,88,39,1982,833,611,790,15
2,107,92,36,1910,1004,523,775,15
0,105,86,42,2093,1061,639,739,15
2,78,63,27,1051,555,365,331,15
0,54,46,20,463,212,179,206,15
0,101,83,30,1477,692,395,642,15
0,105,92,45,2270,1057,575,921,15
2,120,96,42,2334,1275,841,875,15
1,102,79,39,1962,1169,515,739,15
0,54,46,20,463,212,179,206,15
0,105,86,42,2093,1061,639,739,15
0,119,102,44,2353,1379,802,906,15
2,80,69,32,1250,710,386,447,15
2,103,88,39,1982,833,611,790,15
1,102,83,35,1908,1038,580,808,15
2,94,77,28,1454,763,298,609,15
1,63,49,26,728,312,178,349,15
0,95,79,29,1514,772,537,528,15
0,89,70,27,1157,611,363,393,15
1,63,49,26,728,312,178,349,15
2,91,75,32,1801,896,390,750,15
2,90,73,31,1394,833,334,481,15
1,63,49,26,728,312,178,349,15
1,102,79,39,1962,1169,515,739,15
0,54,46,20,463,212,179,206,15
0,84,68,24,1097,552,296,462,15
0,107,86,35,2110,1022,665,862,15
2,110,88,34,2005,915,634,783,15
0,66,53,24,612,289,201,231,15
2,78,63,27,1051,555,365,331,15
2,105,87,37,1937,982,608,766,15
0,119,102,44,2353,1379,802,906,15
0,82,64,24,1352,487,282,617,15
0,123,103,38,2354,1122,782,915,15
2,93,80,23,1324,737,361,518,15
1,102,79,39,1962,1169,515,739,15
0,89,76,35,1467,765,550,528,15
0,105,92,32,2152,1228,680,726,15
0,98,86,33,1679,815,446,733,15
0,100,88,42,2158,967,515,907,15
2,70,56,27,875,374,286,340,15
0,87,72,38,1436,574,446,600,15
2,82,64,36,1201,599,342,518,15
0,110,90,31,2014,1112,629,733,15
2,102,79,46,1567,781,453,642,15
2,93,73,36,1867,896,548,739,15
2,70,56,27,875,374,286,340,15
0,87,72,38,1436,574,446,600,15
2,104,80,42,2102,1033,519,897,15
2,70,56,27,875,374,286,340,15
1,63,49,26,728,312,178,349,15
0,82,64,24,1352,487,282,617,15
0,107,96,38,2276,1265,646,819,15
0,68,58,26,848,413,255,410,15
1,95,72,34,1555,724,429,635,15
0,78,63,33,1137,483,348,501,15
2,82,64,36,1201,599,342,518,15
2,101,85,37,2094,780,611,857,15
0,100,88,42,2158,967,515,907,15
2,96,80,34,1686,819,536,709,15
0,112,92,35,2280,1336,756,804,15
2,105,87,37,1937,982,608,766,15
2,110,88,34,2005,915,634,783,15
0,82,68,30,1107,568,310,444,15
0,84,68,24,1097,552,296,462,15
0,105,86,42,2093,1061,639,739,15
0,104,87,41,2138,1151,713,795,15
0,79,68,32,1449,748,447,572,15
2,107,92,36,1910,1004,523,775,15
2,103,88,39,1982,833,611,790,15
2,84,73,31,1245,549,306,650,15
0,119,102,44,2353,1379,802,906,15
0,107,96,38,2276,1265,646,819,15
0,89,70,27,1157,611,363,393,15
2,119,98,45,2409,1429,766,907,15
0,98,86,33,1679,815,446,733,15
2,107,92,36,1910,1004,523,775,15
2,104,80,42,2102,1033,519,897,15
2,101,85,37,2094,780,611,857,15
2,88,74,36,1351,667,312,664,15
2,107,92,36,1910,1004,523,775,15
1,65,53,27,654,389,215,220,15
2,102,79,46,1567,781,453,642,15
2,70,56,27,875,374,286,340,15
0,66,53,24,612,289,201,231,15
2,93,73,36,1867,896,548,739,15
0,89,70,27,1157,611,363,393,15
2,106,86,39,1976,839,667,808,15
2,102,79,46,1567,781,453,642,15
2,104,80,42,2102,1033,519,897,15
1,95,72,34,1555,724,429,635,15
0,82,68,30,1107,568,310,444,15
2,80,69,32,1250,710,386,447,15
1,102,79,39,1962,1169,515,739,15
2,88,76,29,1661,712,692,592,15
2,88,76,29,1661,712,692,592,15
0,83,78,30,1785,1004,611,609,15
2,90,77,32,1232,548,355,626,15
2,90,73,31,1394,833,334,481,15
0,98,83,40,1627,842,451,688,15
0,104,87,41,2138,1151,713,795,15
2,102,86,33,1857,962,568,609,15
0,80,61,26,849,421,259,374,15
2,78,63,27,1051,555,365,331,15
2,102,79,46,1567,781,453,642,15
2,106,86,39,1976,839,667,808,15
2,63,53,27,616,314,138,329,15
1,63,49,26,728,312,178,349,15
1,102,79,39,1962,1169,515,739,15
0,100,88,42,2158,967,515,907,15
0,89,76,35,1467,765,550,528,15
0,89,70,27,1157,611,363,393,15
0,84,68,24,1097,552,296,462,15
0,82,68,30,1107,568,310,444,15
1,87,72,30,1267,565,415,491,15
0,66,53,24,612,289,201,231,15
0,84,68,24,1097,552,296,462,15
2,90,77,32,1232,548,355,626,15
2,78,63,27,1051,555,365,331,15
2,63,53,27,616,314,138,329,15
0,107,86,35,2110,1022,665,862,15
2,107,92,36,1910,1004,523,775,15
1,87,72,30,1267,565,415,491,15
0,119,102,44,2353,1379,802,906,15
2,93,83,39,1744,779,537,656,15
2,84,73,31,1245,549,306,650,15
2,101,85,37,2094,780,611,857,15
0,101,83,30,1477,692,395,642,15
0,101,83,30,1477,692,395,642,15
0,95,79,29,1514,772,537,528,15
0,101,83,30,1477,692,395,642,15
0,119,102,44,2353,1379,802,906,15
2,77,66,27,1173,569,428,419,15
0,105,92,45,2270,1057,575,921,15
0,68,58,26,848,413,255,410,15
0,105,92,32,2152,1228,680,726,15
2,106,86,39,1976,839,667,808,15
0,107,96,38,2276,1265,646,819,15
2,63,53,27,616,314,138,329,15
0,82,64,24,1352,487,282,617,15
0,95,79,29,1514,772,537,528,15
0,89,76,35,1467,765,550,528,15
0,68,58,26,848,413,255,410,15
2,90,73,31,1394,833,334,481,15
0,105,92,45,2270,1057,575,921,15
1,63,49,26,728,312,178,349,15
2,103,88,39,1982,833,611,790,15
1,65,53,27,654,389,215,220,15
0,100,88,42,2158,967,515,907,15
2,82,64,36,1201,599,342,518,15
2,101,85,37,2094,780,611,857,15
2,104,80,42,2102,1033,519,897,15
0,110,90,31,2014,1112,629,733,15
0,105,92,45,2270,1057,575,921,15
2,88,76,29,1661,712,692,592,15
2,102,79,46,1567,781,453,642,15
2,88,74,36,1351,667,312,664,15
2,105,87,37,1937,982,608,766,15
0,101,83,30,1477,692,395,642,15
0,105,92,32,2152,1228,680,726,15
0,95,79,29,1514,772,537,528,15
2,103,83,36,1891,842,523,783,15
0,78,63,33,1137,483,348,501,15
0,107,96,38,2276,1265,646,819,15
2,120,96,42,2334,1275,841,875,15
2,78,63,27,1051,555,365,331,15
0,68,58,26,848,413,255,410,15
0,68,58,26,848,413,255,410,15
2,120,96,42,2334,1275,841,875,15
0,110,90,31,2014,1112,629,733,15
0,68,58,26,848,413,255,410,15
2,91,75,32,1801,896,390,750,15
2,110,88,34,2005,915,634,783,15
0,78,63,33,1137,483,348,501,15
0,87,72,38,1436,574,446,600,15
2,106,86,39,1976,839,667,808,15
0,101,83,30,1477,692,395,642,15
2,96,80,34,1686,819,536,709,15
2,90,77,32,1232,548,355,626,15
2,91,75,32,1801,896,390,750,15
2,94,77,28,1454,763,298,609,15
0,95,79,29,1514,772,537,528,15
1,63,49,26,728,312,178,349,15
0,105,92,32,2152,1228,680,726,15
2,80,69,32,1250,710,386,447,15
0,66,53,24,612,289,201,231,15
2,88,76,29,1661,712,692,592,15
2,93,80,23,1324,737,361,518,15
2,84,73,31,1245,549,306,650,15
2,105,87,37,1937,982,608,766,15
2,77,66,27,1173,569,428,419,15
0,54,46,20,463,212,179,206,15
0,105,86,42,2093,1061,639,739,15
0,89,76,35,1467,765,550,528,15
0,79,68,32,1449,748,447,572,15
2,93,83,39,1744,779,537,656,15
0,87,72,38,1436,574,446,600,15
0,107,96,38,2276,1265,646,819,15
1,102,83,35,1908,1038,580,808,15
0,89,76,35,1467,765,550,528,15
2,77,66,27,1173,569,428,419,15
0,105,86,42,2093,1061,639,739,15
2,93,83,39,1744,779,537,656,15
0,112,88,34,2247,1024,614,875,15
0,104,87,41,2138,1151,713,795,15
2,88,74,36,1351,667,312,664,15
0,80,61,26,849,421,259,374,15
2,90,73,31,1394,833,334,481,15
1,102,83,35,1908,1038,580,808,15
2,77,66,27,1173,569,428,419,15
1,65,53,27,654,389,215,220,15
2,124,100,42,2418,1453,840,914,16
2,99,82,34,2300,1198,650,916,16
0,113,95,42,2250,1251,594,790,16
1,97,75,33,1861,775,510,656,16
1,85,71,32,1243,588,335,536,16
0,81,69,33,1105,660,301,419,16
2,92,74,24,1512,739,421,444,16
2,83,70,35,1462,725,449,582,16
2,130,97,43,2367,1320,843,905,16
0,81,67,25,1470,641,449,471,16
0,113,95,42,2250,1251,594,790,16
2,88,77,38,1682,731,512,626,16
0,117,96,38,2254,1189,665,867,16
0,75,60,20,693,331,216,303,16
0,89,71,27,1392,715,399,544,16
2,106,80,38,2193,1172,701,804,16
1,85,71,32,1243,588,335,536,16
2,88,77,38,1682,731,512,626,16
2,81,66,34,1056,489,276,470,16
0,91,74,31,1341,588,389,536,16
2,108,91,34,1940,937,504,726,16
0,75,59,30,930,448,283,365,16
0,113,95,42,2250,1251,594,790,16
0,99,80,43,2101,963,564,830,16
1,97,75,33,1861,775,510,656,16
0,74,63,30,916,451,262,365,16
0,117,96,38,2254,1189,665,867,16
2,90,63,30,1362,679,486,536,16
0,119,95,34,2254,1187,673,842,16
1,82,67,28,1350,752,390,444,16
2,88,77,38,1682,731,512,626,16
2,83,70,35,1462,725,449,582,16
2,83,70,35,1462,725,449,582,16
1,82,67,28,1350,752,390,444,16
2,103,87,39,2011,1065,604,775,16
0,86,70,32,1416,634,460,528,16
2,124,100,42,2418,1453,840,914,16
2,88,77,38,1682,731,512,626,16
0,79,64,27,1171,525,363,462,16
1,97,75,33,1861,775,510,656,16
0,113,95,42,2250,1251,594,790,16
2,94,78,33,1612,793,455,626,16
0,79,64,27,1171,525,363,462,16
2,94,79,32,1839,916,562,718,16
0,75,59,30,930,448,283,365,16
0,79,64,27,1171,525,363,462,16
0,99,80,43,2101,963,564,830,16
1,93,76,38,1601,695,371,664,16
2,90,63,30,1362,679,486,536,16
0,100,80,37,1725,831,458,733,16
0,117,96,38,2254,1189,665,867,16
0,74,63,30,916,451,262,365,16
2,81,66,34,1056,489,276,470,16
2,100,83,38,1969,1103,434,656,16
0,81,67,25,1470,641,449,471,16
1,105,86,31,1710,936,403,592,16
2,101,85,45,2124,1060,559,871,16
0,75,60,20,693,331,216,303,16
0,102,84,36,1891,947,586,718,16
2,103,87,39,2011,1065,604,775,16
2,81,66,34,1056,489,276,470,16
0,81,67,25,1470,641,449,471,16
2,108,91,34,1940,937,504,726,16
0,86,70,32,1416,634,460,528,16
2,78,64,27,1228,588,289,563,16
2,124,100,42,2418,1453,840,914,16
2,78,64,27,1228,588,289,563,16
2,104,83,37,1802,991,552,695,16
0,81,67,25,1470,641,449,471,16
2,99,82,34,2300,1198,650,916,16
0,83,71,26,1401,444,439,536,16
2,121,102,45,2428,1502,794,924,16
2,91,76,34,1525,758,370,679,16
1,102,84,37,1922,1090,500,750,16
1,97,75,33,1861,775,510,656,16
0,99,80,43,2101,963,564,830,16
2,78,64,27,1228,588,289,563,16
0,83,71,26,1401,444,439,536,16
2,108,91,34,1940,937,504,726,16
1,105,86,31,1710,936,403,592,16
0,117,96,38,2254,1189,665,867,16
0,98,83,32,1728,924,485,617,16
0,81,69,33,1105,660,301,419,16
1,85,71,32,1243,588,335,536,16
2,99,82,34,2300,1198,650,916,16
1,93,76,38,1601,695,371,664,16
2,103,87,39,2011,1065,604,775,16
0,83,71,26,1401,444,439,536,16
1,105,86,31,1710,936,403,592,16
2,94,78,33,1612,793,455,626,16
2,104,83,37,1802,991,552,695,16
0,99,80,43,2101,963,564,830,16
2,91,76,34,1525,758,370,679,16
2,108,91,34,1940,937,504,726,16
2,94,78,33,1612,793,455,626,16
2,90,63,30,1362,679,486,536,16
2,90,63,30,1362,679,486,536,16
0,73,55,21,698,294,211,349,16
0,73,55,21,698,294,211,349,16
0,79,64,27,1171,525,363,462,16
1,102,84,37,1922,1090,500,750,16
0,108,94,38,2041,1091,695,642,16
1,93,76,38,1601,695,371,664,16
1,82,67,28,1350,752,390,444,16
2,88,68,31,1375,659,434,491,16
2,100,83,38,1969,1103,434,656,16
0,98,83,32,1728,924,485,617,16
0,117,96,38,2254,1189,665,867,16
0,75,60,20,693,331,216,303,16
1,83,70,28,1416,811,437,469,16
2,90,63,30,1362,679,486,536,16
0,101,79,34,1966,948,603,834,16
0,102,84,36,1891,947,586,718,16
2,79,68,30,1103,558,243,454,16
0,75,60,20,693,331,216,303,16
2,94,78,33,1612,793,455,626,16
0,76,65,29,899,453,264,383,16
0,81,68,33,1385,657,476,497,16
0,101,79,34,1966,948,603,834,16
0,113,95,42,2250,1251,594,790,16
0,98,83,32,1728,924,485,617,16
2,92,74,24,1512,739,421,444,16
0,119,95,34,2254,1187,673,842,16
2,78,64,27,1228,588,289,563,16
2,78,64,27,1228,588,289,563,16
0,99,80,43,2101,963,564,830,16
0,117,96,38,2254,1189,665,867,16
2,100,83,38,1969,1103,434,656,16
0,100,80,37,1725,831,458,733,16
2,83,70,35,1462,725,449,582,16
0,108,90,37,2092,1084,559,796,16
1,83,70,28,1416,811,437,469,16
2,88,68,31,1375,659,434,491,16
0,81,68,33,1385,657,476,497,16
2,106,99,40,2376,1467,673,884,16
2,106,99,40,2376,1467,673,884,16
0,89,71,27,1392,715,399,544,16
0,111,93,41,2265,1121,606,895,16
0,108,94,38,2041,1091,695,642,16
2,78,64,27,1228,588,289,563,16
1,93,76,38,1601,695,371,664,16
0,81,69,33,1105,660,301,419,16
2,106,80,38,2193,1172,701,804,16
2,100,83,38,1969,1103,434,656,16
0,100,80,37,1725,831,458,733,16
0,119,95,34,2254,1187,673,842,16
1,82,67,28,1350,752,390,444,16
1,82,67,28,1350,752,390,444,16
1,97,75,33,1861,775,510,656,16
2,92,76,37,1722,738,468,702,16
0,73,55,21,698,294,211,349,16
0,111,93,41,2265,1121,606,895,16
2,124,100,42,2418,1453,840,914,16
0,81,68,33,1385,657,476,497,16
0,101,79,34,1966,948,603,834,16
2,92,76,37,1722,738,468,702,16
2,121,102,45,2428,1502,794,924,16
1,83,70,28,1416,811,437,469,16
2,130,97,43,2367,1320,843,905,16
2,78,64,27,1228,588,289,563,16
2,100,83,38,1969,1103,434,656,16
0,91,74,31,1341,588,389,536,16
2,99,82,34,2300,1198,650,916,16
0,81,67,25,1470,641,449,471,16
0,101,79,34,1966,948,603,834,16
1,105,86,31,1710,936,403,592,16
2,108,91,34,1940,937,504,726,16
0,108,94,38,2041,1091,695,642,16
1,102,84,37,1922,1090,500,750,16
2,104,83,37,1802,991,552,695,16
0,91,74,31,1341,588,389,536,16
2,130,97,43,2367,1320,843,905,16
0,74,63,30,916,451,262,365,16
0,89,71,27,1392,715,399,544,16
2,92,76,37,1722,738,468,702,16
2,78,64,27,1228,588,289,563,16
0,81,69,33,1105,660,301,419,16
2,104,83,37,1802,991,552,695,16
0,86,70,32,1416,634,460,528,16
0,100,80,37,1725,831,458,733,16
0,117,96,38,2254,1189,665,867,16
0,73,55,21,698,294,211,349,16
0,91,74,31,1341,588,389,536,16
2,106,99,40,2376,1467,673,884,16
1,93,76,38,1601,695,371,664,16
2,104,83,37,1802,991,552,695,16
2,130,97,43,2367,1320,843,905,16
0,75,59,30,930,448,283,365,16
0,83,71,26,1401,444,439,536,16
0,113,95,42,2250,1251,594,790,16
2,92,76,37,1722,738,468,702,16
2,88,68,31,1375,659,434,491,16
0,79,64,27,1171,525,363,462,16
2,88,77,38,1682,731,512,626,16
0,101,79,34,1966,948,603,834,16
0,75,60,20,693,331,216,303,16
2,124,100,42,2418,1453,840,914,16
1,83,70,28,1416,811,437,469,16
2,92,76,37,1722,738,468,702,16
2,99,82,34,2300,1198,650,916,16
1,102,84,37,1922,1090,500,750,16
0,86,70,32,1416,634,460,528,16
0,81,67,25,1470,641,449,471,16
2,91,76,34,1525,758,370,679,16
0,100,80,37,1725,831,458,733,16
0,119,95,34,2254,1187,673,842,16
1,83,70,28,1416,811,437,469,16
2,130,97,43,2367,1320,843,905,16
2,92,76,37,1722,738,468,702,16
0,79,64,27,1171,525,363,462,16
2,104,83,37,1802,991,552,695,16
2,104,83,37,1802,991,552,695,16
