fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class:
6173,9739,1892,3034,1712,9919,2908,13194,11417,4233,0
1556,2502,318,4689,2633,8063,7119,8061,16435,1677,0
6203,408,303,4673,2777,11485,6223,9656,9121,6122,0
5605,10154,2560,2975,1640,13525,4760,12428,1267,2096,0
7035,13441,3822,2601,1624,13609,12129,1727,10345,1034,0
9189,14037,3743,1964,1275,5882,1957,16696,4295,7061,0
5983,5982,545,3510,2276,5083,9389,7256,12626,5305,0
14429,16519,6687,341,265,14132,16663,660,6798,7452,0
14129,14828,5919,1295,900,2457,16651,4425,1099,16367,0
17064,12143,3626,1947,1214,18377,17835,14714,3240,16596,0
4386,9570,915,3049,1660,10859,10528,2000,15322,3868,0
3138,5408,353,3557,1935,12295,7134,12157,11250,8852,0
3479,2227,440,5177,3607,13122,11052,4174,4324,10186,0
1995,1771,266,5334,3858,7115,9156,13122,14798,11684,0
6689,5917,1664,3347,1841,10737,8175,13530,5607,7473,0
3588,3504,988,4439,2734,7773,3335,11351,14893,646,0
6887,9806,1963,2032,1351,7415,10292,8585,8436,2488,0
12910,13593,5468,997,667,17012,14549,13264,15,8717,0
4892,12261,2336,2086,1196,5769,7400,14803,17156,1651,0
1106,2700,777,5497,3136,13217,7990,11257,2167,3390,0
8394,12533,3142,2349,1499,8895,7020,5636,14033,447,0
3682,5054,659,4141,2388,15014,5386,6064,9592,8646,0
2020,1962,160,4701,2663,14246,7156,8642,15733,767,0
13512,14819,5793,1966,1145,5341,14955,3875,3139,17388,0
10473,9490,2527,2914,1833,10279,8882,16004,5976,14359,0
13132,15583,5782,1060,637,16144,16669,888,3071,10606,0
11665,10551,2480,1636,974,15121,13557,10137,2485,12676,0
13081,15453,4887,1343,974,2793,14410,3557,1942,16236,0
9482,8141,2794,2349,1381,5537,12470,13643,218,14233,0
10173,6138,2307,2185,1232,14691,3860,11996,4208,11475,0
9511,7042,1978,2154,1304,11862,2547,14527,1405,11206,0
15718,14443,5345,920,708,1875,16648,16693,1380,15643,0
3225,2925,124,4588,2508,9908,3525,5197,1712,13151,0
8618,13719,4119,1594,936,4829,4158,1947,11148,1961,0
6077,8982,1390,3584,2373,7198,8007,2747,7868,46,0
12389,14046,4494,863,566,5657,2169,16080,4076,12922,0
7078,5457,1546,3683,2023,14818,9072,9943,1441,11157,0
330,3723,136,5950,3450,11948,6337,3991,15588,3064,0
6390,3649,395,3876,2220,6700,3789,5701,10627,4003,0
15181,11383,5950,1666,968,2427,16835,3399,457,15888,0
9356,9270,2975,2212,1575,6713,7238,12602,5146,14662,0
10512,5974,1769,1943,1190,7734,13676,6259,1539,12391,0
12786,11721,2661,1591,1011,17486,14054,15936,1476,14179,0
15104,15439,4374,875,563,1583,16811,15917,3486,15040,0
16662,13990,4845,1456,1237,3882,16654,15147,4894,17198,0
3264,3157,104,4454,2397,9870,3493,5744,13613,8926,0
16498,15486,6302,582,404,1524,17495,1648,2481,17288,0
3221,6190,739,5224,3829,6635,3465,15154,8643,5368,0
10544,15336,2209,1513,879,17400,12786,16115,15507,7705,0
4894,1492,937,5135,3952,13572,12276,6671,7118,11788,0
529,2991,91,6115,3964,11630,6474,4322,10817,1729,0
13794,13498,2968,1927,1171,3184,2112,15442,5088,16558,0
13680,6434,3551,2636,1583,9928,16987,7245,1998,6555,0
10763,8704,1900,1936,1123,17432,14297,2921,505,13748,0
12207,15093,6237,1333,834,13737,13387,1314,13560,240,0
4191,10190,1750,3129,1986,6339,4692,2517,8749,6131,0
101,4466,15,5611,3283,5254,7580,4983,10324,9418,0
10737,12520,2834,1340,827,11119,14673,4053,1377,6999,0
13122,12545,5165,1086,654,8348,16034,2312,75,8306,0
3235,7771,1418,3531,2017,14554,7902,11797,4796,13300,0
10792,11675,2821,1320,776,8222,14096,11629,3573,3667,0
13268,9087,2133,2904,1661,17281,16786,3765,5153,16114,0
16919,17126,7069,215,179,18583,17657,17795,2279,16765,0
14704,13737,5299,1131,780,12040,16218,2016,1913,15127,0
2206,7796,1347,3824,2236,4511,4095,7840,15736,2104,0
4863,10878,2301,2164,1207,9851,5083,8022,11986,863,0
12581,9922,3282,2415,1553,15713,16420,12285,2383,13944,0
14271,15705,4579,2452,2193,7851,16374,17647,7310,18088,0
7936,6008,1703,2914,1677,11332,12008,7274,7131,14596,0
6584,7899,711,2976,1643,3287,4934,6201,9003,12017,0
12526,6766,2357,2921,2035,2132,15335,14609,4835,15994,0
14748,12958,5208,1518,1122,17604,17103,15889,63,13818,0
5672,6496,711,3190,1935,3999,2837,8123,17594,2645,0
5061,6265,1063,3166,2257,9897,9686,12609,5652,6567,0
2269,8575,1630,3374,1834,8420,5550,14659,2185,8789,0
14762,16279,3474,1164,715,2539,2396,17677,4733,16360,0
8256,8490,1435,1924,1142,17091,9831,2549,11517,5766,0
2503,3538,318,4943,3029,12990,10762,13644,14312,4437,0
532,3203,81,6086,3535,5504,6575,14369,16804,4407,0
6055,5773,1233,3631,2347,5859,5521,7974,9950,9794,0
14860,11213,2757,1928,1079,1615,15151,2320,530,14474,0
2901,3540,174,4972,3082,11731,10544,8977,14117,2251,0
11495,13004,3324,1256,740,7103,14730,15601,1252,14856,0
2496,4883,353,3931,2527,7955,7784,13514,2580,9549,0
16571,16223,6976,246,189,1969,17691,4045,1864,15786,0
6200,5960,1371,4098,2601,15118,11918,6768,10472,5840,0
16657,14916,5536,1025,892,2381,15905,3210,4012,16305,0
3657,268,106,5909,3552,4166,5382,7166,12468,2103,0
13020,15353,5041,905,679,15144,15158,15546,4722,11111,0
11588,12098,2234,1440,849,2568,1839,3499,5438,8038,0
7361,8559,2026,2350,1320,3336,9692,10040,5928,5409,0
2517,5608,395,4138,2872,11348,8931,9383,15611,3373,0
11950,11875,2602,1934,1155,10909,14615,11780,1639,14415,0
15541,13781,3993,1288,912,3030,17270,17077,4171,16429,0
15088,13797,5399,1117,697,14454,15412,6757,858,15412,0
16129,14367,3755,1159,799,18209,18189,1256,3151,16819,0
5174,8884,840,3726,2382,5124,9478,2374,12107,1920,0
9458,6754,904,3359,1869,11142,14006,7016,10966,1467,0
8791,8402,1595,2883,1963,12376,3871,11523,6923,11378,0
2034,5322,702,4141,2420,8013,7742,5926,17557,4872,0
3029,9984,1133,4894,3509,12373,9632,3633,12685,9605,0
9106,10485,4016,2395,1643,7859,1963,2461,5442,5929,0
13667,15253,4777,873,629,15616,17343,17365,8020,10495,0
1336,2518,995,5830,3781,6665,9234,10537,9599,10814,0
1218,3336,163,4501,2583,8122,6934,9702,6110,8425,0
5924,10155,1226,2830,1639,15939,7444,5426,12263,6663,0
9704,6125,1374,3110,1688,4070,3554,14979,4029,8237,0
15585,15638,5926,884,554,17222,18340,15706,7089,2871,0
12008,8193,1262,3007,1649,15349,2834,13619,2356,10013,0
10138,3195,1085,2183,1273,8631,13298,8386,2246,9891,0
9996,8517,3217,1771,997,13451,2692,11735,2537,11040,0
14840,13458,1380,4138,2438,1485,9668,1644,3085,15974,0
15509,14581,3765,1199,764,18243,17910,2163,4567,15664,0
2258,5554,670,4308,2443,6129,5920,10547,15077,5734,0
13897,12789,2556,3201,2072,7367,16837,17320,5548,17487,0
2922,538,292,5750,3448,13898,8144,10679,15849,862,0
1558,5313,816,4521,2787,9064,5210,5619,14489,4695,0
1427,6485,630,4747,2789,10430,3839,7386,17484,408,0
3986,9200,1399,3283,1802,6697,5948,7781,16923,2602,0
9045,3192,358,3536,1974,4326,4228,6791,16,8468,0
16461,15833,6540,702,583,18188,18163,15910,3494,14365,0
14560,16339,6466,1170,708,11732,15784,927,3036,17953,0
14106,13886,4206,1100,825,2706,14851,11142,2502,13684,0
10804,6701,1863,2727,1737,2463,2594,4656,4793,8401,0
15610,12467,3104,2219,1313,1336,1562,5910,1738,18159,0
4831,4836,1404,3519,1937,15700,7405,12467,1443,1762,0
16420,14297,5811,1963,1497,5686,15170,17219,708,17888,0
12534,13411,4627,1379,917,2285,13839,6005,2535,15737,0
4544,10405,833,2750,1559,12265,3267,10387,13412,5252,0
8816,5666,399,3808,2115,3411,4884,11914,867,10546,0
4731,4552,1330,3606,1937,11287,4433,11541,4215,3199,0
12511,7918,3239,2334,1541,17324,15092,8751,3913,7594,0
11906,12410,5161,1621,980,15238,14102,15760,1447,6261,0
14725,15607,3219,1078,671,606,16378,2993,5239,16142,0
3381,10384,1958,2898,1649,9664,9430,12017,15157,3918,0
12186,11705,1153,2074,1160,9937,14487,15346,1589,7105,0
12464,7872,1522,1712,1008,16539,14289,13924,5263,13636,0
16131,15165,2740,1381,992,786,17600,1669,6530,11856,0
3765,4073,871,4825,2659,11079,11089,8724,11885,3122,0
7541,10529,1682,2110,1487,4556,9460,5696,13321,1853,0
8354,12760,1919,2073,1423,12888,2390,13977,5404,3235,0
5439,7869,1928,2799,1876,11359,7957,4937,840,988,0
3914,4990,242,5141,3348,12304,9423,5627,2828,2298,0
4224,7647,1806,3675,2061,8968,8959,5274,12099,8430,0
12080,13149,5610,1281,826,15354,15605,14423,4260,11314,0
13611,15554,4684,993,820,17559,15489,1381,4001,11914,0
13321,14054,5155,845,643,16787,16283,2302,1432,10322,0
5808,7984,1214,3011,1652,7135,2763,3336,7299,4578,0
14627,4323,757,3149,1695,17246,17182,13723,4159,6333,0
913,655,358,6368,4393,7511,5826,7730,12381,3172,0
10226,4149,2113,2824,1965,11146,13524,5695,5595,9398,0
447,2311,183,6187,4292,11154,7181,12620,13500,11524,0
2670,601,158,5882,3435,13790,8213,7764,12005,3658,0
179,4153,18,5759,3466,12087,5713,13708,15333,3221,0
5832,10186,1478,2862,1827,15298,5514,14700,11436,5451,0
6030,14315,4143,1891,1086,10599,6394,6038,6331,672,0
13790,11461,4164,1831,1127,2910,15498,3245,2417,16339,0
13174,14957,4688,1584,1067,15261,18121,3026,89,1217,0
8749,5821,2396,2682,1572,16851,9816,10781,5644,10751,0
550,3077,179,6111,3750,5592,6600,3994,8470,5601,0
10381,10634,1633,2374,1383,5029,1841,13680,1899,184,0
6728,13571,4581,2036,1222,4948,4493,1705,14928,489,0
4288,10095,1002,2832,1776,10710,6906,16085,15618,5184,0
15406,13988,4083,1048,759,3218,980,3941,1083,10986,0
528,2484,164,6192,4212,5907,6042,4809,10467,5784,0
15950,12997,3786,1189,709,4204,16787,5184,199,14468,0
5003,12384,3838,2220,1243,8998,9718,11720,3594,658,0
10580,16020,5550,856,573,9650,14148,16810,7012,3605,0
4169,6480,1715,3597,2583,8809,10271,12447,17054,9386,0
3781,3071,800,4851,3118,14310,8955,14226,17782,6324,0
7360,6119,1253,2791,1709,13734,10603,4532,15381,14675,0
5629,6506,1201,3573,2095,4572,8285,9192,2543,4888,0
5256,10126,2983,2727,1645,8793,10572,12250,3149,8231,0
6535,8440,1396,2817,2048,4644,3377,13186,17849,1524,0
12385,15978,5488,1035,621,17110,15074,18038,5155,11907,0
118,4365,136,5645,3391,12234,5406,12854,15239,674,0
2167,799,37,5895,3780,7809,7423,8183,15191,7457,0
17069,16396,6953,270,208,5218,17989,17091,313,17389,0
13760,16325,2541,2606,1561,10413,13040,16451,7589,17373,0
5961,11210,1924,2394,1437,10375,10442,15994,12192,1809,0
17232,17873,7079,139,126,17856,18459,363,6425,1766,0
1141,3302,239,4810,3112,8501,6206,10918,16718,13152,0
1751,5565,416,4075,2391,8271,6754,11664,4598,4130,0
9438,8049,1391,2925,1617,15712,14002,14000,6889,12839,0
11707,12766,3142,1580,1162,15011,15540,1608,8029,11600,0
16300,15655,3948,646,423,18443,18116,17483,9403,5894,0
8656,12567,3135,1861,1299,15241,11778,15633,6641,8773,0
11425,12733,3054,1460,948,17480,14353,15968,942,8971,0
3159,1701,225,5074,3270,7702,9005,5542,10885,8808,0
7715,12851,3174,1758,1071,8288,9296,14176,6403,4422,0
6323,9548,1064,2960,1613,9803,11712,14670,4002,6593,0
11728,12346,2157,2033,1191,16876,13698,5999,5671,14913,0
13043,9025,2619,1977,1208,17490,16316,5516,6307,13911,0
11807,10924,2647,1529,1044,16116,15097,11567,8610,2829,0
17419,14273,2848,1683,1100,184,18475,16661,669,16614,0
4198,8797,1395,2701,1661,6869,4507,8293,5940,10425,0
11700,11559,3740,1866,1151,12966,13474,12112,1606,14649,0
13287,13123,1387,3312,1891,2275,1725,15241,3748,15607,0
14723,13918,4725,2000,1287,4794,15424,16142,5830,17285,0
13533,14025,5893,944,624,13270,16640,1560,2925,7735,0
3511,4923,385,4178,2623,8462,5831,9523,11253,6853,0
5940,3534,977,4000,2207,14734,11695,7090,7549,8208,0
1510,2741,80,4247,2315,14307,6880,8938,6065,8442,0
9946,7000,2191,2829,1724,13083,13181,13392,1745,14191,0
309,3459,45,5862,3999,11679,5784,7162,16337,9212,0
565,2576,164,6192,4127,11436,6941,13825,13607,6603,0
3196,1901,328,4849,3136,7438,9357,12925,7026,13566,0
2017,605,117,6238,3649,6976,8405,8494,12602,3142,0
1849,8723,416,4642,3439,13351,7451,4349,6993,3725,0
1803,9075,550,4531,2628,5476,3955,11365,11912,13263,0
14854,13620,3131,1299,871,1401,1884,4479,3073,8373,0
2643,577,117,5949,3541,13675,8390,10477,11968,3625,0
4118,2770,477,4597,3286,9874,10581,12108,2894,11681,0
396,2911,55,6016,4204,5879,6731,11376,15809,10285,0
8345,7830,1903,3743,2520,13682,9738,14816,6347,8181,0
5225,637,272,5411,3839,6305,4918,9695,12472,10394,0
1534,4068,584,5531,3737,11066,10555,6232,17555,8613,0
1287,3093,235,4595,2479,13987,7424,9621,17037,5464,0
1412,2248,523,5600,3994,6903,9075,11633,443,13050,0
9383,13653,5560,1275,799,13412,12933,10127,3891,4432,0
16923,14018,5085,1164,818,18032,18478,1022,1682,14806,0
9654,15646,6099,963,624,6969,8786,1144,10742,1120,0
3442,4471,670,4035,2257,15035,5610,13717,9716,3979,0
14475,14519,2166,1777,1052,18012,16720,17014,6851,15827,0
7390,5989,1371,2878,1692,3406,3508,8440,307,5181,0
15603,14056,3974,916,675,432,17152,16297,3402,13266,0
5157,0,156,5960,3963,8314,6505,2217,15071,2422,0
10653,14263,3278,3029,2360,3867,3440,16857,2517,17199,0
4522,9865,1089,2516,1386,16170,5309,2709,17651,657,0
9217,9744,2274,2293,1349,7451,2791,15046,4095,11177,0
5965,9060,1694,2948,2242,8559,10207,13381,4697,12688,0
13343,12628,2415,2971,1697,4526,11276,1190,2665,17738,0
10114,5791,1314,2962,1803,8005,2198,13487,3693,3734,0
9009,1734,711,3293,1789,15294,12207,7793,6214,3814,0
16042,14627,6095,975,708,16761,18325,1445,4829,8479,0
1050,3595,219,4729,2974,8676,6033,7729,8515,6488,0
4560,6615,1140,3235,2035,9720,9535,9180,7440,4313,0
190,4079,183,5705,3629,12103,5432,11687,16895,8135,0
4243,12279,1495,2606,1649,10093,6823,2524,13182,3590,0
3912,4447,1449,3997,2307,9572,7602,10935,13984,5573,0
6600,11802,2531,2350,1380,14068,11417,3203,11980,4634,0
11042,12783,3761,1736,975,17340,14198,15007,5405,16054,0
6141,10326,2143,2963,1897,11848,11830,2835,5425,952,0
5712,2379,909,4330,2436,15186,11833,11057,1242,4365,0
1838,8588,999,3623,2022,9672,5247,14175,10183,6619,0
11673,12622,3670,1606,1031,9514,2368,16033,1092,11956,0
12652,12161,3919,1196,777,9482,15407,2152,8071,11834,0
3613,5172,343,4426,2455,4265,4482,6773,15567,9043,0
15212,9755,2789,1541,877,17296,16909,16116,3921,16514,0
2241,5363,574,3935,2249,8078,7574,12424,7332,617,0
9541,14261,4001,1605,1085,12872,13458,15615,6990,2996,0
5257,2371,526,4155,2646,12427,10577,11258,12058,3402,0
8961,12090,2749,2279,1464,14638,10400,2593,6218,3678,0
4601,1165,676,5047,3906,10980,8744,9578,10631,5234,0
9150,9559,1518,2878,1807,3692,9601,2335,11574,4390,0
1571,2254,266,5137,2909,13751,7872,7850,9466,11750,0
14824,13491,4906,690,449,18299,17096,16230,7398,11004,0
8648,5864,988,2803,1856,10379,3658,12011,10512,5115,0
3542,5156,373,4047,2411,3775,6140,6298,5978,13940,0
11883,7465,743,3596,1967,16305,14685,13232,8006,3258,0
16116,12011,4258,1289,844,2038,17984,16241,1311,16656,0
11818,3224,2070,3095,1727,14526,15042,12220,6931,12032,0
14261,12200,4549,1306,801,17715,16649,6843,288,10237,0
14173,13743,5111,1105,729,16271,16773,2114,1594,9952,0
6230,11772,1871,2490,1405,15552,10275,14654,4490,4287,0
1683,4465,552,5498,4067,10668,11101,5726,2682,12504,0
14600,15507,5012,2385,1595,3762,1842,673,786,18036,0
2628,687,75,5699,3389,7943,7441,10505,15627,600,0
11648,11518,3689,1949,1175,10261,14789,11198,5426,4450,0
15601,11613,4998,849,634,17172,17426,3400,1473,11906,0
7443,9990,1904,2588,1643,12908,3829,12233,3953,14006,0
3962,8449,1720,3666,2173,14119,3907,15019,13921,85,0
13692,11997,4548,1884,1121,2593,15849,16547,2301,16539,0
10735,5275,2148,2954,1694,16536,10151,10238,2245,10001,0
14035,12981,3561,1334,860,2874,16080,15337,1383,16300,0
1684,2324,449,4699,2581,4179,5743,8266,4564,5943,0
8055,10074,1714,3660,2382,15120,11321,16045,6170,6960,0
4437,8233,1107,3555,2024,5400,8195,15881,5959,6606,0
7331,9492,2087,2196,1233,13368,10278,4561,7525,8232,0
523,2560,85,6177,4190,11360,6959,4804,11815,7934,0
15705,14743,5965,911,602,17626,18147,1449,2672,14072,0
14167,14766,5631,568,403,15008,16820,2629,4150,8506,0
15510,14732,4170,1352,1071,18080,16813,1016,3140,15818,0
15167,16265,6252,1206,751,16981,18219,1029,9983,15596,0
2287,758,99,5935,3650,7632,7717,8073,7353,11028,0
9962,8132,1487,2378,1334,17532,3516,15727,7773,8366,0
10813,15002,4235,2132,1406,13603,15192,1749,5,3472,0
14365,10162,3221,1824,1232,723,16270,14855,2197,13075,0
7706,14188,2522,2880,1756,12605,11014,3998,13831,1401,0
5161,5598,662,3708,2459,9226,11070,12015,15215,5428,0
1062,821,217,6259,4365,7894,6295,10053,6028,8236,0
15360,15289,5027,2135,1485,5225,2058,735,2152,17861,0
10821,8344,2346,1642,965,17092,2755,4591,6720,6257,0
14768,8423,3215,1400,909,17892,16896,13082,1336,13523,0
16717,15740,6795,518,465,3250,17163,17165,1496,16604,0
3355,8598,964,3334,1979,14279,7549,4497,14731,2300,0
15697,14217,4667,1630,974,14374,11988,8786,3291,18039,0
15173,10237,3049,1529,1004,7483,12915,13139,2029,13315,0
6430,7645,1830,3670,2135,4768,2348,2793,8771,4741,0
9932,7920,3632,2325,1449,11009,14137,12009,3801,12168,0
4662,0,279,6034,4192,13634,10715,9107,7257,13620,0
12202,9857,2972,1660,1125,17908,14251,9721,159,10921,0
13108,13255,3532,1932,1272,2681,13704,9641,4274,15972,0
11378,10303,3800,1768,1044,2599,6701,11968,2998,11106,0
13643,12000,4426,1195,738,7993,16672,12453,4948,12577,0
8901,12715,2405,2045,1160,10620,13077,2124,8673,3098,0
4692,814,516,5509,3119,6255,5532,8801,11263,7520,0
7938,8978,1420,2531,1559,4702,3179,8218,5582,6864,0
11045,12116,3031,1484,1123,16447,8813,14414,5394,12826,0
1910,5878,666,4810,3442,9060,4262,7911,8748,9053,0
7377,5216,1533,3004,1655,14629,4401,6150,10924,7078,0
10987,16322,5643,802,506,5928,14124,1200,15154,4048,0
7213,7742,1594,3557,2030,9246,9805,4916,4625,11282,0
2009,8690,1009,3655,2218,5825,5573,3160,10190,10234,0
9734,13168,4037,1479,960,11313,13208,15214,3418,3043,0
5557,5063,504,4312,2654,12886,9242,4112,7254,2542,0
5127,6251,429,4559,2993,6043,3638,2897,10379,11571,0
13626,11132,3720,1757,1076,16001,16723,3695,2127,16618,0
2716,6840,804,3935,2314,7264,9911,8557,10313,7890,0
12669,10948,3410,1727,989,15699,13174,15252,4154,13935,0
11493,12802,860,2758,1496,2355,14232,15083,2141,11443,0
13087,11481,4076,1152,804,5576,13982,5199,6003,10399,0
13328,12684,4339,1576,913,16584,15789,9680,4977,15077,0
8568,14885,3310,1340,802,15926,3398,17080,3241,4859,0
12986,12216,5243,1401,886,6873,13886,2362,474,10440,0
13978,14087,2972,1292,760,17775,14611,5412,4474,12206,0
9446,11301,1513,2177,1289,2551,2186,2126,17394,12077,0
12759,11277,4180,1514,1035,14313,12579,10614,2060,13287,0
11852,11697,2952,1970,1205,7437,16572,5495,8008,3571,0
6766,8335,2131,3244,2028,12552,11274,3564,5440,11356,0
5943,415,201,5010,3278,10267,10010,8508,14034,9946,0
9540,12605,3974,1975,1716,14628,13338,9066,6309,11471,0
14912,14552,6603,723,479,17011,17023,16316,825,14887,0
5521,6761,1732,3119,1833,11445,5789,8243,3753,7172,0
12084,9208,2923,1396,831,5209,12639,3367,6028,12056,0
7642,11131,2084,1965,1185,9527,2990,7481,1035,12958,0
17478,16815,6842,283,224,971,18281,16846,2666,13062,0
345,3304,261,5934,4054,11597,5942,11790,11530,3878,0
11688,10259,3507,1593,994,13304,14173,5739,6550,15426,0
3563,2618,177,4789,3008,13533,10713,4552,15343,6070,0
17466,17915,7202,21,29,18568,18221,18174,411,9171,0
229,3966,205,5851,3406,5451,6867,14197,15010,4244,0
7021,7177,1714,3096,2078,15614,12179,9957,3230,8406,0
10439,12718,3599,3140,2099,3649,9708,4146,6295,16723,0
16426,12612,4769,1147,861,2179,17281,14572,576,17720,0
4937,3181,947,4181,2368,9122,11560,6820,1426,4430,0
6924,12882,2985,1842,1116,5855,11502,3514,11240,2004,0
10062,12254,3323,1879,1099,17402,12833,14679,3322,8611,0
8261,13638,2001,2135,1195,15578,12734,1295,11905,7394,0
886,3683,303,5059,3669,8402,6420,6479,15995,5076,0
7939,8171,1514,2594,1424,6945,2339,3749,9170,8061,0
5566,8455,2602,2877,2076,7019,3894,4624,5214,7553,0
7672,9406,2607,2715,1822,8972,3947,2523,2810,6207,0
2368,5498,608,3736,2144,10970,7765,11725,9623,11258,0
10744,8808,1892,2207,1674,16357,4902,13275,3795,7739,0
2342,2787,345,5158,3206,6936,9785,6562,17315,13016,0
8332,11499,2134,3046,2057,11847,10571,14695,4309,12129,0
6339,10599,1130,4500,2692,14888,11403,2435,13325,6188,0
16199,14372,5639,897,600,18222,17927,5452,3240,12205,0
11368,6024,1288,3455,2343,17042,14637,3654,5686,12989,0
2361,2882,287,5200,3141,6920,9830,11201,16937,3372,0
9741,5277,1349,2230,1362,17395,8994,12550,7601,4197,0
1497,2573,479,4811,2750,13851,7707,9926,6013,8239,0
15217,12550,3865,1747,1353,1730,15928,16583,2326,14810,0
3244,461,23,5570,3169,4056,6156,10889,4204,11001,0
5530,10234,3052,3102,1825,6159,11076,15210,13545,378,0
15713,16216,6545,844,545,17113,16491,1930,3196,18002,0
6682,10626,2157,2722,1861,12948,8767,13826,5058,7876,0
12900,12953,2700,1830,1079,14946,16482,2458,9394,13946,0
2702,2082,345,4960,3298,7122,9578,5214,941,2164,0
4400,7901,581,3380,1916,5724,5310,14234,14973,5974,0
11003,6800,457,2923,1624,5448,2201,2538,14835,7296,0
15539,15142,4937,834,601,17132,17117,986,1715,14343,0
4751,4644,872,3862,2298,9177,9799,5669,7620,9835,0
11153,12414,3847,1414,854,12473,14206,16514,5839,12543,0
9678,10790,2719,1459,842,15507,7767,14263,2362,8361,0
13522,13338,5152,1153,706,10494,15959,7466,5250,11591,0
1724,8302,584,3892,2107,8057,7572,10565,11066,12150,0
1734,5162,461,4416,2853,7884,7701,5312,8739,326,0
3989,0,237,5882,3664,8314,6505,4353,16066,1140,0
9841,14645,4985,1354,982,11933,13604,1900,7090,3171,0
11938,9883,3519,1780,1075,11710,15554,5934,7468,3023,0
15648,16572,6839,486,354,11560,17447,846,770,17326,0
14138,4905,1805,2760,1985,18064,16921,13012,1443,15758,0
134,4308,241,5706,3255,5439,6788,14101,15782,11416,0
10005,9451,2148,1873,1069,14331,3903,12300,762,13391,0
