Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,target
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
