Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,target
2,114,86,34,2104,1085,786,688,14
0,77,61,20,867,344,297,349,12
2,72,54,23,766,399,320,244,9
0,96,75,33,1653,654,605,563,12
0,91,74,32,1674,696,597,491,12
2,105,86,34,2080,1002,540,842,19
2,99,84,36,2115,1263,718,626,12
2,98,88,30,1676,692,469,656,19
0,96,82,37,2039,889,527,718,14
2,89,71,30,1645,904,460,481,12
2,89,69,23,1562,656,331,554,14
2,92,64,29,1833,824,401,582,14
0,85,71,30,1381,590,362,600,15
0,83,71,26,1401,444,439,536,16
2,103,85,37,2185,1162,706,790,13
0,97,77,28,1695,762,588,572,13
2,84,73,29,1431,635,378,536,10
0,93,72,25,1668,723,465,572,12
2,44,37,18,239,115,97,113,8
0,85,69,30,1120,543,451,415,10
0,81,68,33,1385,657,476,497,16
0,81,74,32,1435,595,559,531,10
1,72,58,27,726,370,243,303,7
2,52,38,22,347,174,162,140,7
2,66,51,26,635,307,313,207,8
2,73,59,27,1086,457,331,331,9
2,81,65,32,1045,348,337,554,10
2,76,60,28,963,439,355,357,14
2,73,59,27,905,428,281,349,12
2,68,53,27,806,373,298,340,14
0,69,55,28,750,317,272,349,14
2,87,65,32,1358,661,471,536,12
2,76,60,29,910,459,301,383,11
2,78,70,28,1281,548,409,454,9
1,52,39,24,313,182,73,140,5
1,18,14,11,51,31,30,21,4
2,85,66,34,1533,621,462,519,14
0,78,61,25,806,365,257,330,8
2,74,60,26,1011,391,272,465,11
0,76,61,31,915,462,402,290,8
0,95,76,32,1290,582,489,465,11
0,89,76,31,1299,593,511,467,9
0,72,58,26,777,355,260,300,9
2,69,57,35,707,353,254,288,8
2,90,73,32,1341,617,447,455,11
2,91,76,31,1524,594,516,647,11
2,78,64,28,989,399,324,417,14
2,81,65,30,1021,527,334,382,10
2,63,50,21,529,286,189,211,8
2,79,67,31,1064,477,311,515,10
0,60,52,21,486,224,159,201,10
2,67,51,26,687,303,231,331,9
2,65,50,24,460,213,208,197,9
2,60,49,25,598,276,184,273,8
1,49,38,19,275,167,87,105,6
2,78,59,26,940,540,416,273,9
2,56,44,23,417,221,178,160,6
1,31,24,13,110,66,57,43,5
0,71,63,24,1084,394,355,427,14
0,63,51,25,567,278,228,224,9
0,79,65,22,1155,537,355,419,11
2,76,64,27,1270,500,345,509,11
0,73,56,25,971,302,260,365,20
1,22,18,10,66,42,22,25,5
1,26,20,11,90,57,39,34,4
1,38,31,16,203,123,66,85,6
1,40,33,15,206,134,66,78,6
1,42,33,15,219,128,77,90,5
1,45,37,17,254,131,112,99,5
1,45,33,13,216,113,93,86,5
1,47,43,16,349,212,125,121,6
1,48,38,26,306,192,86,119,6
1,49,38,27,278,173,88,98,5
1,51,38,18,157,153,114,96,6
1,52,41,18,408,258,124,142,5
1,52,43,19,379,217,123,150,6
1,54,41,18,418,248,157,135,6
1,54,41,18,396,228,165,126,5
1,55,45,19,400,234,117,158,5
1,57,48,19,529,385,128,180,5
1,58,47,21,496,322,148,185,6
2,58,44,19,427,284,98,152,5
1,60,48,19,536,212,126,159,5
1,63,56,22,699,454,165,256,8
1,64,50,19,678,515,169,188,6
1,64,48,19,502,331,197,148,6
1,65,53,25,766,457,278,245,7
2,69,58,23,815,499,184,301,7
1,70,56,24,765,425,234,305,8
0,71,56,26,907,553,223,311,7
1,72,54,20,693,404,189,268,8
2,73,60,24,862,577,189,316,7
0,74,65,24,1078,633,255,382,8
2,75,63,24,845,506,252,295,8
2,76,71,27,1187,643,368,426,7
2,80,62,25,1090,637,282,402,7
2,83,64,24,1295,912,380,360,8
0,83,67,27,1152,696,342,374,10
0,84,71,26,1335,812,400,423,9
0,85,69,24,1344,763,347,505,7
2,85,73,29,1491,769,400,513,9
0,85,73,29,1270,682,348,494,9
2,86,70,28,1415,943,333,425,8
2,88,73,30,1559,897,477,471,9
2,89,74,29,1389,736,428,490,8
2,89,70,25,1074,658,348,347,9
0,90,76,27,1399,837,360,482,8
2,93,78,32,1583,861,485,553,8
2,93,75,25,1621,862,408,592,11
0,94,79,29,1634,942,453,592,9
0,94,79,31,1775,988,588,572,7
0,94,78,31,1680,1035,459,483,5
0,94,76,27,1639,979,485,544,11
2,95,78,34,1937,1039,571,642,10
0,95,78,30,1776,1212,336,573,9
2,95,82,34,1875,1136,548,616,10
0,96,78,34,1987,1140,462,699,9
2,96,74,31,1624,796,599,582,8
0,98,83,34,1983,1053,652,522,11
0,98,87,29,1936,1175,517,617,9
2,98,85,29,1884,1031,655,572,8
2,98,84,32,1932,1006,559,718,11
0,99,84,31,1975,1174,546,653,10
2,99,83,32,1895,1186,505,563,8
0,100,81,30,1774,882,321,720,10
0,100,81,39,1988,1107,566,673,10
2,101,84,32,1836,857,547,711,13
2,102,85,33,1949,1157,606,688,8
0,102,83,29,1981,1207,706,554,9
0,102,80,32,1881,1234,517,484,8
0,103,85,32,2083,1344,656,574,7
2,105,88,34,2070,1244,625,700,10
2,106,87,32,2013,1100,578,709,8
2,106,99,40,2376,1467,673,884,16
2,107,89,33,1998,1109,421,772,14
2,107,87,37,2144,1342,592,702,9
0,109,100,31,1898,1030,585,724,9
0,110,88,33,2305,1366,755,775,11
0,110,88,30,2078,1173,671,733,8
0,111,95,38,2285,1416,637,726,10
0,112,91,31,2223,1400,734,796,10
0,114,95,43,2314,1407,800,775,10
2,121,102,45,2428,1502,794,924,16
1,16,11,9,44,23,21,19,5
1,23,18,10,69,38,25,30,4
1,23,18,12,65,49,24,24,2
1,26,21,9,84,46,40,39,5
1,26,19,10,84,49,40,29,3
1,28,22,11,94,54,47,35,5
1,31,7,14,129,75,55,52,3
1,34,29,15,190,112,97,59,4
1,35,30,15,149,83,50,67,3
1,35,29,18,158,94,70,57,5
1,36,27,13,162,106,59,57,4
1,38,30,14,172,99,72,66,5
1,38,29,13,166,89,58,61,7
1,39,31,17,185,121,50,66,4
1,40,31,14,226,146,86,80,5
1,41,36,16,237,136,58,70,5
1,42,33,14,218,122,85,87,6
1,42,33,14,224,168,73,70,6
1,43,33,14,213,115,88,71,4
1,43,33,13,280,185,82,87,6
1,44,36,19,315,197,104,105,6
1,49,41,18,320,186,113,108,5
1,49,39,18,375,273,135,130,6
1,50,39,17,266,149,117,87,5
1,52,36,15,323,222,71,113,5
1,57,45,17,445,282,136,150,6
1,57,44,17,467,286,146,169,6
1,57,45,17,439,299,119,152,5
1,58,49,17,474,312,159,150,5
1,59,47,22,500,310,181,169,4
1,59,46,19,452,286,156,150,5
1,60,51,19,509,300,189,169,5
1,60,46,19,501,301,141,179,5
1,61,48,19,483,287,162,179,6
1,61,48,17,574,403,171,160,6
1,62,48,23,537,335,119,192,7
1,62,51,22,526,337,153,196,5
1,63,52,25,614,387,164,232,5
1,63,48,17,461,268,131,179,6
0,64,50,21,590,375,216,206,5
1,64,53,25,567,311,186,206,6
1,65,55,25,661,352,251,238,6
1,65,54,20,606,364,183,231,7
1,65,52,21,648,438,168,194,6
1,65,50,20,609,434,303,205,6
1,66,54,24,743,418,249,256,6
1,66,58,23,691,438,208,223,5
1,67,55,19,638,432,183,197,6
1,67,52,20,613,362,186,218,6
1,68,56,22,645,430,182,193,6
1,68,57,22,746,489,193,250,6
1,68,52,21,600,323,178,207,6
0,68,53,24,667,427,209,186,5
2,69,56,23,867,616,297,244,7
0,69,56,23,818,545,181,255,7
2,70,57,24,750,412,240,263,8
0,70,55,23,833,612,217,219,5
2,71,58,22,961,605,210,303,5
2,71,60,28,908,549,278,278,5
2,71,55,19,596,358,195,197,7
2,71,56,23,851,588,231,244,6
0,72,57,22,662,369,188,222,6
2,73,60,24,922,604,245,302,7
2,74,62,26,898,571,256,262,7
2,74,63,26,864,510,284,252,6
2,75,61,26,937,593,304,276,5
1,75,60,23,783,533,203,234,7
2,75,60,26,912,603,255,270,6
2,75,63,24,955,634,237,326,6
0,76,61,25,958,597,279,318,8
1,76,61,29,973,682,259,275,7
2,76,65,24,911,543,263,273,8
1,76,54,24,850,467,238,331,7
2,77,61,26,1098,744,288,340,7
1,77,58,19,811,443,242,311,6
1,77,64,26,1098,689,314,321,6
2,77,64,29,1002,654,265,337,7
2,77,65,28,1137,730,360,350,7
0,78,69,27,1200,692,397,410,7
2,78,61,30,1017,697,271,273,6
0,80,66,27,1033,655,343,311,7
2,80,63,27,1046,630,312,303,10
0,81,68,25,1083,613,391,365,7
0,81,68,29,1226,618,461,360,7
2,81,64,24,926,509,318,333,6
0,82,63,26,1177,744,389,365,7
2,82,69,27,1022,537,316,384,7
2,82,70,27,1268,705,455,392,7
0,85,72,30,1453,1029,353,389,8
0,85,69,27,1160,694,319,491,8
0,87,74,31,1413,857,411,489,8
0,88,63,25,993,579,330,321,7
2,89,73,30,1755,1059,509,528,9
2,89,73,30,1752,970,417,614,9
0,89,74,29,1629,1022,506,481,7
2,89,72,27,1566,996,436,427,7
2,89,75,33,1313,770,384,382,6
2,90,78,31,1641,937,545,518,8
0,90,75,31,1623,1018,439,442,8
0,91,75,29,1644,1052,448,518,6
0,91,75,35,1546,774,515,493,7
2,91,74,29,1487,943,420,506,9
0,91,73,28,1675,1053,437,518,7
2,91,81,25,1670,1100,509,422,8
2,93,76,30,1673,992,519,491,10
2,93,77,31,1769,907,482,552,7
0,93,74,28,1565,975,486,444,7
0,94,77,30,1651,855,353,273,10
0,94,73,29,1641,1101,438,444,10
2,94,78,32,1781,1161,484,489,8
0,94,75,27,1476,883,416,447,8
2,94,74,29,1536,980,438,481,8
0,96,81,29,1671,996,525,528,8
2,96,78,30,1707,1075,488,491,8
2,96,77,32,1803,1129,520,523,10
2,97,77,29,1710,1063,512,551,10
2,97,78,30,1718,1047,475,591,9
0,98,79,31,1829,1098,515,592,7
0,99,85,35,1922,1116,548,685,10
0,100,79,33,1947,1165,552,650,9
2,100,81,34,1924,1073,538,709,9
0,100,78,34,1683,900,492,625,9
0,100,83,32,1872,1077,603,563,8
0,100,80,39,1984,1097,600,704,8
2,101,80,30,1861,1187,546,554,7
0,101,82,32,1896,1124,564,563,10
2,101,79,29,1732,981,493,579,7
2,102,81,34,1980,1164,537,695,10
2,102,88,36,2010,1255,596,663,9
2,103,84,30,2006,1281,527,600,9
0,103,83,33,2105,1267,645,716,10
0,103,83,34,2000,933,578,702,9
0,104,83,30,1789,1148,469,569,9
2,104,87,34,2201,1363,674,747,10
2,104,87,34,2148,1287,697,702,7
0,104,84,32,2034,1255,612,602,7
2,104,83,34,1931,1182,594,625,10
0,104,83,31,1821,1036,647,536,9
0,104,86,29,1779,974,408,679,9
2,105,82,31,1892,1072,619,660,8
2,105,87,41,2231,1231,612,778,10
2,105,88,36,2194,1228,638,799,9
0,106,75,31,2091,1262,654,326,8
0,106,85,34,2214,1411,665,706,9
0,107,84,36,2116,1263,601,760,10
2,107,90,37,2167,1197,590,837,8
2,107,82,38,2199,1116,703,804,9
0,107,78,35,1970,1194,584,600,5
2,109,88,32,2182,1253,624,703,10
0,110,97,44,2166,1324,595,750,9
0,110,96,38,2315,1348,707,861,11
2,111,90,36,2180,1304,636,817,11
2,113,88,34,2242,1395,708,709,7
2,113,84,39,2326,1437,770,801,9
0,114,90,34,2316,1378,761,823,9
0,116,90,35,2235,1267,796,708,11
2,117,96,40,2396,1478,867,859,10
2,118,96,34,2349,1348,793,725,9
0,118,88,36,2147,1230,742,709,10
0,122,103,43,2425,1500,817,883,10
2,128,103,43,2411,1477,859,892,11
1,12,9,8,22,16,12,12,3
1,14,13,8,35,26,9,15,2
1,14,10,7,28,19,7,12,3
1,15,14,7,42,22,15,7,3
1,20,16,10,57,42,22,21,3
1,24,19,12,70,47,23,31,3
1,25,19,12,67,37,28,33,4
1,28,22,10,86,57,32,36,6
1,30,22,12,115,91,37,40,5
1,31,25,16,117,67,45,51,4
1,32,27,12,100,65,38,43,4
1,35,27,15,141,93,50,60,5
1,38,30,10,176,112,51,60,5
1,39,28,16,163,116,56,62,5
1,43,36,15,248,160,92,87,4
1,49,39,19,277,208,50,102,5
1,50,39,15,300,200,88,108,5
1,50,38,19,296,208,81,105,5
1,52,41,15,319,218,96,105,6
1,55,47,18,458,358,103,144,5
1,56,43,21,419,316,85,156,6
1,57,43,19,368,225,111,145,6
1,57,48,19,426,238,141,180,5
1,59,43,20,413,225,137,176,6
1,59,47,21,479,320,124,179,6
1,59,45,18,362,225,99,146,5
1,60,48,22,490,296,170,178,6
2,61,50,23,534,367,170,176,6
1,62,49,21,557,380,189,162,5
1,62,52,22,566,412,144,180,6
1,63,49,21,492,281,165,207,6
1,64,52,20,552,307,200,201,6
1,64,51,28,588,359,178,224,6
1,64,50,21,554,367,184,185,7
1,65,56,24,635,396,194,227,7
1,65,51,23,684,449,212,207,5
1,65,49,20,494,343,154,165,6
1,65,49,19,554,359,197,166,5
1,65,49,21,490,292,174,173,5
1,67,53,22,561,332,193,202,6
2,69,55,20,762,506,276,222,6
1,69,59,24,671,391,212,248,5
1,70,53,21,625,381,195,224,5
1,70,53,19,621,402,219,197,6
1,71,59,24,885,640,214,296,7
2,73,76,24,729,437,257,246,6
1,75,58,27,768,463,221,280,6
1,75,58,23,758,399,229,303,8
1,75,59,24,723,464,224,232,7
2,75,61,24,727,464,231,226,5
0,76,61,24,763,459,297,245,6
1,77,64,24,966,653,276,325,7
0,77,63,24,764,489,227,241,5
1,77,63,24,780,490,236,268,8
1,77,59,22,717,399,224,295,7
1,78,60,24,866,599,250,263,7
2,79,63,28,1107,664,366,331,8
1,79,59,26,755,426,263,277,7
1,79,59,24,774,541,256,297,7
0,79,75,29,1500,989,394,452,6
1,80,63,25,917,613,246,303,7
1,80,63,27,850,492,254,328,8
2,80,64,23,1078,709,308,358,8
1,80,62,23,861,558,276,245,7
1,81,63,24,874,524,251,340,7
1,82,61,24,846,486,295,301,8
1,83,67,27,948,589,273,339,9
2,84,61,26,1117,799,360,275,6
2,84,65,23,1131,822,278,340,8
2,84,66,27,1175,875,251,389,8
0,85,66,26,1166,808,368,311,7
0,85,69,29,1211,747,387,398,7
2,85,68,29,1195,777,350,386,9
2,87,69,28,1307,880,352,417,8
2,87,72,31,1303,794,432,395,7
0,87,71,30,909,634,350,435,7
2,87,66,28,1230,814,374,365,7
2,88,74,29,1402,865,476,410,8
2,88,70,29,1452,1088,362,367,7
0,88,73,34,1483,847,472,470,8
2,89,75,29,1527,1024,404,444,8
0,89,72,28,1275,779,431,393,7
1,89,71,29,1077,645,317,400,7
0,90,75,28,1459,884,455,471,6
0,90,73,31,1572,1049,425,457,9
2,90,70,27,1220,758,379,396,8
0,90,77,32,1258,824,391,424,8
2,90,74,26,1318,803,391,462,8
1,90,70,25,1152,595,428,435,9
2,90,72,33,1504,1039,432,406,8
2,90,72,28,1223,785,386,393,8
2,91,74,29,1641,902,428,471,7
2,91,74,38,2324,1460,804,760,8
2,91,72,26,1165,713,380,393,8
2,91,73,27,1405,920,360,450,8
2,91,73,28,1472,1035,392,409,7
0,91,73,30,1358,728,489,471,8
2,92,75,28,1363,905,362,419,8
2,92,76,31,1395,871,469,471,6
2,93,77,29,1461,911,461,427,7
0,95,78,31,1511,919,496,456,8
2,95,74,33,1749,1272,476,427,7
0,95,76,29,1622,1032,520,444,7
2,95,76,30,1495,968,490,402,9
0,96,77,32,1730,1143,452,522,8
2,96,78,27,1647,1048,510,489,8
2,96,79,33,1740,1093,470,567,9
0,96,78,32,1553,820,436,638,8
2,97,80,31,1491,1006,421,429,7
2,97,80,28,1920,1365,448,511,8
2,97,77,32,1547,942,481,475,8
2,98,75,33,1554,912,540,481,9
0,98,76,29,1344,875,362,429,8
0,98,78,30,1512,847,497,509,8
2,99,77,26,1501,1006,398,439,7
2,99,73,39,1239,811,302,428,7
0,99,79,31,1638,1060,486,502,7
0,100,80,34,1979,1317,539,596,8
2,100,79,36,1770,1102,576,510,7
2,101,77,30,1668,1106,419,512,7
2,101,83,34,1842,1060,609,613,9
0,102,82,2,1700,967,612,515,8
2,103,86,32,1969,1180,673,640,9
2,104,89,38,1997,1204,585,661,9
0,104,79,33,1671,999,504,544,9
0,105,83,37,2064,1195,669,738,8
2,105,83,30,1765,1063,622,526,10
2,106,86,31,1899,1046,720,617,10
0,106,85,34,2019,1105,726,648,9
0,107,89,36,1939,1033,537,798,10
2,108,88,31,1959,1175,554,609,7
1,108,83,33,1886,1131,578,641,8
0,109,84,40,1961,1139,601,631,8
0,112,91,42,2244,1227,713,794,13
2,112,87,32,2106,1276,719,702,9
0,113,91,30,2053,1166,616,688,8
2,113,89,41,2162,1321,776,682,11
0,113,89,33,2138,1371,685,655,8
2,114,95,36,2261,1430,724,754,9
2,115,96,35,2269,1438,663,765,8
2,115,98,37,2410,1493,792,898,11
0,115,88,37,2210,1412,610,701,8
0,116,93,33,1787,1192,469,538,8
0,117,95,35,2213,1320,740,771,10
2,118,93,37,2361,1484,779,827,11
2,118,90,37,2229,1433,621,733,9
0,119,99,38,2381,1482,845,853,9
0,119,93,39,2359,1442,838,840,9
2,119,96,28,1744,1264,386,478,7
2,120,84,36,2355,1481,803,770,11
0,121,98,36,2329,1456,738,803,11
2,122,100,36,2384,1465,873,819,10
2,124,96,42,2343,1440,832,819,10
0,125,97,41,2404,1496,866,857,10
0,126,108,41,2419,1507,862,910,10
2,126,99,40,2362,1397,770,881,9
0,131,109,42,2426,1514,857,879,10
1,12,58,23,640,362,206,263,5
1,24,24,11,77,53,25,31,3
1,25,20,12,67,46,25,33,4
1,25,21,12,85,62,27,36,4
1,30,22,17,123,92,56,54,5
1,36,26,12,117,72,38,58,4
1,37,28,13,114,824,27,61,4
1,38,29,15,157,92,59,70,4
1,38,29,13,125,76,44,59,4
1,40,28,14,159,95,61,150,5
1,41,33,18,258,182,76,82,6
1,41,24,18,187,135,61,68,4
1,42,32,17,248,171,78,76,6
1,43,33,17,214,136,63,87,5
1,44,34,18,235,164,71,87,5
1,44,34,16,246,187,71,80,4
1,45,37,14,266,179,69,105,5
1,45,34,17,213,152,58,83,7
1,47,37,16,237,155,67,103,3
1,48,37,16,227,143,81,91,5
1,48,37,16,237,146,72,95,6
1,48,36,16,262,168,95,95,6
1,49,41,17,314,158,128,122,6
1,49,39,16,270,194,67,99,5
1,50,41,18,262,171,79,97,4
1,50,41,16,304,211,87,112,6
1,50,38,17,272,165,78,123,5
1,50,38,18,316,195,80,127,5
1,50,39,15,249,146,93,105,7
1,50,37,16,272,168,75,113,6
1,51,38,21,329,195,104,123,5
1,51,37,15,260,154,81,113,7
1,52,41,17,337,197,116,121,8
1,52,39,16,271,173,73,108,7
1,52,43,18,392,276,120,119,6
1,52,39,17,290,183,81,106,4
1,53,43,18,429,305,112,148,6
1,54,44,20,371,202,116,159,7
1,54,42,18,353,205,122,140,7
1,54,37,19,387,261,119,135,4
1,55,41,19,345,215,118,125,4
1,56,40,17,340,227,98,122,5
1,57,50,21,435,286,138,303,6
1,59,44,17,431,308,120,135,5
1,60,48,21,439,318,87,169,6
1,60,47,19,399,226,117,180,6
1,60,45,17,391,249,127,131,6
1,61,51,0,578,382,169,197,7
1,61,46,18,502,322,157,178,7
1,62,46,21,490,295,140,207,6
1,63,51,23,594,392,163,207,8
1,65,49,20,611,385,175,207,8
1,66,52,20,539,300,148,217,7
0,66,56,22,582,338,213,214,7
1,66,49,19,495,674,152,187,7
1,67,55,20,643,413,195,187,6
1,67,53,20,492,287,151,195,8
0,67,56,24,662,381,206,246,7
1,68,51,21,455,257,143,193,10
1,69,56,19,554,322,168,234,7
1,69,54,35,665,380,207,264,7
1,69,54,23,527,306,174,197,7
1,70,54,19,700,474,179,244,7
1,70,59,23,599,329,174,264,7
1,70,55,21,683,391,217,263,7
1,71,57,24,761,455,199,293,8
1,71,54,22,653,382,221,228,7
1,71,56,19,633,409,164,234,7
1,74,54,23,690,397,206,262,7
1,74,59,25,712,406,229,283,6
2,74,62,23,771,416,272,297,7
1,75,59,26,838,553,205,276,8
2,75,67,26,961,568,280,368,8
1,75,58,28,813,445,272,331,8
1,75,65,27,940,484,322,351,8
1,75,58,24,797,485,245,277,6
1,75,62,27,880,549,238,349,8
1,76,64,25,851,567,217,321,7
1,76,59,23,838,486,284,321,6
1,76,62,20,769,463,203,304,7
1,78,59,23,886,615,256,283,6
1,78,67,26,1014,636,285,365,12
1,78,63,26,992,604,248,311,8
1,79,63,25,819,433,270,321,9
1,79,62,24,943,565,259,341,8
1,80,63,24,992,696,274,291,8
2,80,67,30,1213,810,280,364,8
1,81,66,25,988,738,219,297,8
1,81,67,30,1159,895,219,344,9
1,81,66,21,804,472,244,338,8
1,81,68,25,1096,793,238,374,8
1,82,63,26,853,544,239,271,8
1,82,66,29,807,677,267,402,7
0,82,65,25,1020,632,285,370,8
2,82,70,29,1023,655,286,347,8
0,83,67,28,1252,817,323,388,9
1,83,67,27,1036,605,286,408,8
1,84,70,26,1101,702,293,405,7
0,84,72,29,1143,666,323,369,8
1,84,69,29,1040,568,260,453,9
1,84,64,26,839,506,234,331,7
1,85,69,28,1125,707,339,398,10
0,85,64,24,925,557,271,357,8
2,85,69,29,1269,781,378,440,8
1,85,70,27,1074,619,308,414,9
1,85,68,26,1042,627,306,383,8
2,86,71,27,1261,769,309,454,8
1,86,69,30,1056,591,284,501,9
1,86,69,27,1095,642,327,410,8
1,86,68,28,1127,657,350,402,8
1,87,68,26,1176,701,367,420,8
1,87,68,28,979,583,258,386,8
0,87,72,30,1796,1050,638,480,9
1,87,74,28,1423,1035,320,419,8
1,88,71,34,1267,783,417,374,10
0,88,73,28,1226,797,334,402,7
2,88,72,29,1137,685,365,391,7
2,88,61,24,1063,663,257,300,10
1,89,73,28,1071,531,436,395,9
1,89,73,26,1133,721,280,435,7
0,89,75,26,1433,750,501,472,8
2,89,70,33,1266,722,363,482,9
1,89,71,25,1095,654,354,360,9
2,89,70,24,1303,724,364,491,8
0,90,67,26,1237,874,291,379,9
0,90,79,32,1584,966,416,546,8
2,90,75,30,1297,836,349,393,9
2,91,75,30,2042,1238,542,529,9
2,91,74,26,1136,765,331,363,9
0,91,72,29,1239,756,309,450,7
2,92,76,30,1330,863,390,419,8
2,92,81,36,1722,987,503,600,9
1,92,78,31,1545,909,465,509,9
2,92,75,32,1640,1094,466,489,9
2,92,77,32,2012,1374,455,528,9
2,92,78,29,1569,1006,395,515,9
2,92,73,35,1142,634,368,422,7
1,93,72,26,1101,618,346,410,8
2,93,77,35,1744,1123,451,554,8
2,93,74,30,1286,733,373,491,9
0,94,76,29,1434,778,389,403,9
0,94,76,30,1510,881,221,544,11
2,95,78,33,1667,960,540,552,9
2,95,79,30,1490,854,374,582,10
1,95,78,29,1650,1063,490,481,9
0,95,76,30,1530,900,497,501,10
0,95,74,28,1293,793,340,479,9
2,95,75,30,1402,844,375,528,10
1,96,80,29,1810,1179,449,592,10
2,96,81,27,1426,793,409,563,9
1,96,70,25,1311,818,345,462,10
0,96,78,34,1581,878,436,600,8
0,96,77,31,1592,1023,440,491,11
2,97,73,29,1262,769,364,444,9
2,97,79,32,1819,1185,510,544,11
2,97,78,33,1511,824,464,541,9
1,97,76,29,1404,851,342,510,8
2,97,79,33,1675,865,576,621,9
2,97,75,31,1468,934,391,491,9
0,98,78,30,1475,848,383,517,9
2,98,77,32,1660,846,436,609,9
2,98,83,33,1551,918,453,528,9
0,98,78,32,1505,927,388,541,11
2,98,78,33,1662,908,600,536,9
2,98,79,34,1648,845,632,536,8
0,98,78,30,1643,917,420,635,9
2,99,85,34,1865,1074,474,688,9
2,99,82,35,1832,1082,504,635,11
0,99,83,29,1879,1119,622,633,9
0,99,78,31,1663,878,533,592,9
2,100,74,33,1591,937,466,563,8
0,100,84,34,1692,1036,508,543,10
0,100,86,31,1841,1074,645,574,8
0,100,79,30,1766,1101,475,569,11
0,101,80,33,1911,1117,679,617,8
1,101,84,35,1853,1129,586,563,10
2,101,80,28,1563,957,354,603,11
1,101,78,28,1561,977,436,501,9
2,101,82,31,1607,940,439,563,11
2,102,81,31,1619,1011,370,618,9
0,102,83,32,2058,1281,525,688,8
0,102,82,34,1778,1284,541,578,8
2,102,78,33,1752,985,535,651,9
2,102,85,30,1445,765,448,554,9
2,103,96,45,2108,1200,725,711,14
2,103,88,35,1903,921,595,714,9
2,104,85,31,1740,1049,474,617,10
2,104,83,38,2003,1152,690,660,9
2,104,88,31,2098,1332,487,748,10
0,105,84,32,1705,906,544,625,10
0,105,101,43,2219,1355,735,750,10
2,105,88,34,2123,1258,702,709,10
2,105,85,37,2128,1295,728,664,8
0,105,85,33,2153,1304,686,690,9
0,106,88,37,1955,1061,636,699,9
2,106,90,40,2209,1313,703,778,12
0,106,87,37,2054,1126,749,676,9
2,106,81,34,1953,1192,584,650,9
0,107,82,41,2134,1303,692,691,9
0,107,86,33,1928,1149,620,639,9
0,108,89,35,2087,1185,674,750,9
0,109,89,44,2149,1177,851,660,10
0,109,84,34,1491,829,538,663,9
2,110,92,36,2259,1426,622,788,12
2,112,92,40,2296,1385,790,779,8
0,114,96,37,2278,1333,767,816,10
0,115,92,25,2142,1240,729,349,11
2,116,96,49,2399,1495,850,832,9
2,116,94,42,2389,1484,742,843,10
0,116,97,35,2122,1468,795,744,11
0,117,93,33,2187,1330,679,769,10
0,119,98,33,2345,1446,753,830,12
2,119,98,42,2393,1464,874,852,11
0,120,103,39,2258,1274,702,881,10
0,121,99,37,2259,1250,810,839,10
0,122,96,40,2386,1462,833,867,11
0,124,97,42,2406,1504,822,864,8
0,125,105,46,2420,1508,865,889,13
0,133,110,48,2407,1435,796,920,13
1,4,4,6,4,4,2,3,2
1,21,16,11,50,28,26,55,3
1,48,36,26,278,187,91,96,6
1,48,34,15,242,138,66,84,4
1,49,37,18,295,239,79,98,5
1,50,39,16,412,344,89,108,6
1,52,43,17,317,219,85,109,4
1,54,42,17,393,258,130,125,4
1,55,41,21,433,346,88,136,5
1,55,43,17,367,212,119,131,6
1,56,45,18,450,329,125,141,7
1,56,41,17,369,199,147,134,6
1,56,43,20,396,263,119,132,5
1,57,47,18,380,254,123,118,4
2,58,46,22,521,373,127,175,8
1,60,51,20,520,373,178,146,5
1,61,51,20,598,444,146,183,5
1,63,51,20,491,300,157,172,4
2,63,47,23,625,454,181,174,7
1,63,56,21,608,395,175,194,8
2,65,50,24,610,402,249,187,5
1,66,50,26,699,514,196,181,6
1,67,54,21,591,365,189,215,7
1,69,52,27,634,425,218,199,8
1,69,53,24,584,350,230,202,5
1,69,54,23,490,226,164,237,5
2,70,57,24,922,654,269,248,7
1,70,56,22,629,404,183,200,6
0,70,56,22,792,528,231,231,6
1,71,55,24,758,525,202,257,6
1,72,59,23,653,384,212,257,5
2,72,61,16,914,553,203,354,7
2,72,57,25,734,464,207,274,5
0,74,59,23,802,498,254,252,6
2,76,60,20,770,445,246,274,8
0,76,59,26,974,680,310,285,8
1,78,62,24,777,505,189,303,7
2,78,68,28,1366,940,359,390,7
1,78,63,24,787,467,246,303,6
2,79,63,24,782,475,275,261,7
2,80,63,27,1027,695,287,308,7
1,81,69,25,1003,652,280,338,8
2,81,63,24,1082,752,299,311,7
0,84,65,27,1058,671,352,361,8
0,85,69,27,1211,708,433,348,7
2,85,68,31,1131,646,404,383,8
0,87,69,29,1269,858,319,393,7
0,87,70,29,1263,900,364,328,8
2,89,72,29,1448,952,411,442,7
2,90,76,29,1587,1118,410,424,8
2,90,75,32,1332,757,490,425,7
0,91,75,34,1713,1208,438,545,8
0,91,70,27,1391,899,430,373,8
2,92,74,29,1316,774,457,416,7
2,93,71,29,1265,731,427,435,7
0,93,76,29,1694,1146,475,447,8
0,93,75,28,1453,858,438,491,7
0,94,74,31,1530,856,527,514,8
2,95,74,30,1379,827,414,444,7
2,95,76,39,1835,1193,394,638,8
0,96,80,32,1388,859,383,494,10
