school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3(target)
1,1,0,0,1,1,4,1,1,3,3,0,0,1,0,0,1,0,1,1,1,1,0,4,2,3,0,1,1,7,5,6,6
1,1,1,0,0,1,3,4,2,1,2,1,2,1,0,0,0,0,0,0,1,0,0,2,3,4,0,1,4,4,7,7,9
1,1,0,0,0,1,1,1,2,2,0,1,3,1,0,0,1,0,1,1,1,0,1,4,3,4,1,3,3,8,5,6,7
1,1,0,1,1,1,3,3,0,0,3,0,0,1,0,0,1,0,1,1,1,1,0,4,2,2,0,0,4,0,9,8,9
1,1,2,0,0,1,2,1,2,2,2,1,2,0,0,0,0,0,1,1,0,0,1,4,4,4,4,4,2,8,6,7,7
1,0,1,0,0,1,4,4,4,4,0,1,1,2,0,0,0,0,1,1,1,1,1,3,1,1,0,0,3,6,14,13,15
1,0,0,0,0,1,1,2,2,3,0,1,1,0,0,0,0,0,0,1,1,0,0,4,0,1,0,0,0,3,9,10,11
1,0,1,0,0,1,2,3,2,3,0,1,2,1,0,0,1,0,0,1,1,1,0,3,4,3,0,1,0,2,13,12,13
1,1,1,0,0,1,1,2,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,3,2,2,0,0,4,0,8,8,9
1,0,1,0,0,1,2,2,2,2,0,1,2,1,0,0,1,0,0,1,1,1,0,3,3,4,0,0,3,4,7,7,9
1,0,1,1,0,1,1,2,2,3,0,1,0,2,1,0,1,0,0,1,1,0,0,0,2,1,0,1,3,0,8,5,6
1,0,1,1,0,1,1,2,2,3,0,1,0,2,1,0,1,0,0,1,1,0,0,0,2,1,0,1,3,3,7,5,6
1,0,0,1,0,1,2,1,0,2,1,1,0,1,0,1,1,0,0,0,1,1,0,3,3,1,2,2,1,0,7,7,7
1,0,1,1,0,1,1,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,1,4,3,2,1,0,1,0,11,11,13
1,1,2,0,1,1,1,2,0,3,3,1,0,0,0,0,1,0,1,1,1,1,0,4,4,4,4,4,2,4,8,8,9
1,0,1,0,0,1,1,1,2,2,1,0,3,3,0,0,1,0,0,0,1,1,0,3,2,1,0,0,0,0,11,7,11
1,0,1,0,0,1,1,1,0,2,2,0,3,2,0,1,1,0,0,1,1,0,0,3,3,2,0,0,4,2,8,6,8
1,0,0,0,0,1,1,1,0,2,1,0,1,1,0,0,1,0,1,1,1,1,0,3,2,2,0,0,1,1,9,7,9
1,0,1,0,0,1,1,1,0,2,2,1,1,0,0,0,0,0,1,1,1,1,1,3,1,1,3,2,1,0,11,9,12
1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,3,1,0,0,1,1,0,11,11,12
1,0,0,0,1,1,2,2,2,2,2,0,0,2,0,1,1,0,0,1,1,0,0,3,3,2,1,1,4,2,12,8,10
1,1,1,0,0,1,1,1,0,2,2,0,1,0,0,0,0,0,1,1,1,0,0,2,3,3,2,3,4,6,9,8,9
1,0,3,1,0,1,1,2,2,2,0,0,0,1,1,0,1,0,1,1,1,1,1,2,3,3,1,2,4,9,7,5,6
1,1,0,1,0,1,3,1,2,3,1,1,1,0,0,0,1,0,0,1,1,0,0,2,1,2,0,2,3,0,8,6,9
1,0,1,0,0,1,2,2,2,3,0,0,2,1,0,0,1,0,1,1,1,1,0,4,2,3,0,0,1,1,12,10,12
1,1,0,1,0,1,2,2,1,2,3,1,2,0,0,0,0,0,0,1,1,0,0,3,2,2,0,1,3,1,11,9,11
1,1,1,1,0,1,4,4,2,4,0,0,0,1,0,0,1,0,1,1,1,0,1,3,2,0,0,0,2,0,11,9,11
1,0,0,0,0,1,3,3,3,2,3,1,0,1,0,0,1,0,0,1,1,1,1,3,4,3,0,0,0,4,11,9,10
1,0,1,0,0,1,2,2,0,2,0,1,1,1,1,0,1,0,1,0,1,0,0,3,3,3,1,2,4,2,10,8,10
1,0,1,0,1,1,2,2,2,2,1,0,2,0,0,0,1,0,1,1,1,0,1,3,2,1,0,0,3,0,12,11,14
1,1,1,1,1,1,2,1,0,3,0,1,1,0,0,0,1,0,1,1,1,1,0,1,3,2,1,2,3,4,8,5,8
1,1,0,0,1,1,1,3,0,2,3,0,2,0,0,0,1,0,1,1,1,1,0,3,1,3,2,4,2,2,8,8,9
1,0,0,1,0,1,2,2,2,3,0,1,1,2,0,0,1,0,1,1,1,0,0,4,2,1,0,0,3,0,10,10,12
1,0,1,0,1,1,2,1,2,2,1,1,0,0,0,0,1,0,0,1,1,1,1,4,3,2,0,0,4,2,8,5,6
1,1,0,1,0,1,3,3,3,3,0,0,1,0,0,0,1,0,1,0,1,1,0,3,2,2,1,3,2,11,10,7,9
1,0,1,0,0,1,1,1,0,2,0,0,1,1,3,1,1,0,0,1,1,0,0,2,3,2,0,0,0,0,5,4,6
1,0,2,1,0,1,2,2,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3,4,2,0,0,4,4,7,6,8
1,0,4,1,0,1,2,3,0,3,0,2,0,0,1,0,0,0,0,1,0,1,1,3,3,3,0,0,1,0,7,6,8
1,0,2,0,0,1,2,1,0,2,0,1,2,0,0,0,1,0,1,1,0,0,1,4,4,2,0,0,2,2,7,7,9
1,0,0,0,1,1,1,1,0,2,0,1,1,0,0,0,1,0,0,1,0,0,1,4,1,0,0,2,3,0,7,7,7
1,0,1,0,0,1,2,2,2,2,0,0,2,1,0,0,1,0,0,1,0,1,0,2,3,4,0,1,0,1,7,7,9
1,0,1,1,1,0,2,2,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,3,2,3,0,1,0,6,5,4,6
1,0,2,0,0,1,2,2,0,2,0,1,1,1,0,0,1,0,0,1,1,1,0,3,2,4,0,1,3,0,9,7,9
1,0,1,1,0,1,2,2,2,3,0,0,0,0,1,0,1,1,1,0,1,1,0,3,3,2,0,3,2,1,7,7,8
1,0,3,0,1,0,3,2,2,2,0,2,1,2,2,0,1,0,0,0,0,0,1,2,2,1,0,0,1,6,5,6,8
1,0,4,1,0,1,1,1,0,3,0,1,0,2,1,0,0,0,1,1,0,0,1,4,2,0,0,0,2,6,5,6,7
1,1,3,0,0,1,1,1,2,2,1,1,1,0,1,0,0,0,1,1,0,1,0,3,3,2,2,3,3,0,6,6,8
1,0,3,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,2,1,2,0,0,1,4,7,8,8
1,0,4,1,0,1,1,1,2,2,0,2,1,1,1,0,1,0,0,1,1,1,1,0,0,3,3,0,0,12,5,5,7
1,0,1,0,0,0,2,2,1,2,0,1,0,1,0,0,0,0,0,0,1,0,1,2,2,1,0,0,2,2,6,7,8
1,0,2,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3,3,2,4,4,5,7,6,8
1,0,1,0,1,1,1,2,0,2,0,1,0,1,0,0,0,0,1,1,0,1,0,3,3,4,0,2,2,0,6,6,7
1,0,1,1,0,1,3,3,2,2,3,1,0,0,0,0,0,0,1,1,0,1,1,3,4,3,0,0,3,0,12,10,11
1,0,1,0,1,1,1,1,3,3,1,1,0,0,0,0,1,0,1,1,1,1,1,3,3,3,1,1,3,2,12,11,12
1,1,2,1,0,1,3,3,3,0,0,1,1,3,1,0,1,1,1,1,1,0,0,4,3,4,2,3,4,0,8,8,8
1,0,1,1,0,1,2,1,2,3,0,1,0,1,0,0,1,0,1,1,1,1,0,4,2,2,0,0,0,0,12,10,12
1,0,1,1,0,1,2,2,3,2,0,1,0,0,0,0,1,1,1,1,1,0,1,3,1,4,0,1,4,0,15,13,14
1,1,2,1,0,1,1,2,2,2,0,0,0,0,1,0,1,0,1,1,0,1,1,4,2,4,4,4,0,12,4,4,5
1,1,1,1,1,1,4,3,2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1,4,0,4,4,8,12,9,11
1,1,2,0,1,1,2,2,3,3,2,1,2,3,1,0,1,0,0,1,1,0,0,0,2,4,2,4,2,2,8,5,7
1,0,1,1,0,1,1,1,2,2,0,2,0,3,0,1,1,0,1,1,1,1,0,1,1,0,0,0,4,0,12,11,12
1,0,4,1,1,1,2,2,2,2,1,1,0,2,0,0,0,0,0,1,1,1,1,4,3,4,0,0,0,0,10,10,11
1,0,2,0,0,1,1,1,0,2,3,1,1,0,0,0,1,0,1,0,1,1,1,3,3,4,0,1,4,0,9,8,9
1,0,5,1,0,1,3,3,0,3,2,1,1,1,1,0,0,0,1,1,1,1,1,2,2,3,1,3,2,8,9,6,8
1,0,2,1,1,1,1,1,2,3,0,0,0,2,0,0,1,0,0,1,1,0,1,3,2,2,0,0,2,0,9,8,8
1,1,2,0,0,1,2,2,2,2,0,1,2,0,1,0,1,0,0,0,1,1,0,3,3,4,0,1,4,0,8,6,7
1,0,1,0,1,1,1,1,0,2,0,0,2,1,0,0,1,0,0,1,1,0,0,4,2,1,0,0,0,0,14,14,16
1,0,2,0,0,1,2,2,2,2,3,1,1,1,0,0,1,0,1,1,1,0,0,4,2,1,0,0,0,0,13,14,15
1,0,2,1,0,0,1,0,2,2,2,1,1,1,0,0,0,0,0,1,1,1,1,3,3,4,0,0,3,1,9,6,8
1,0,3,0,0,1,1,1,0,2,2,1,0,1,1,0,1,0,0,1,1,1,1,3,2,1,0,0,4,9,5,4,5
1,0,1,1,0,1,3,1,2,2,0,1,0,0,0,0,0,0,1,1,1,1,0,2,0,2,0,2,0,0,6,3,6
1,0,1,1,0,1,3,2,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,2,0,3,2,2,5,3,5
1,0,3,1,1,1,1,1,2,0,3,1,1,1,0,1,0,0,0,1,1,0,0,1,2,4,0,3,2,8,7,5,8
1,0,1,0,0,1,4,4,1,4,3,0,0,1,0,0,0,0,1,0,1,1,1,3,2,2,1,2,1,0,12,13,14
1,0,1,0,1,1,1,2,2,2,3,1,1,0,0,0,0,0,1,1,1,1,0,4,3,4,0,3,1,0,12,11,13
1,0,3,1,0,0,2,4,2,3,3,0,0,1,1,0,1,0,0,1,1,1,0,1,2,1,0,2,0,8,6,2,6
1,1,1,0,0,1,2,1,2,3,3,1,1,1,0,0,0,0,1,1,1,1,0,4,1,0,0,0,1,0,6,4,0
1,0,1,1,1,1,1,1,0,2,2,1,2,1,0,0,1,0,0,1,1,1,0,3,2,1,0,2,4,6,4,5,6
1,0,1,0,0,1,2,3,0,3,2,1,1,1,0,0,1,0,1,1,1,1,0,2,2,2,0,0,1,0,6,7,8
1,0,1,1,0,1,4,4,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,3,2,3,0,1,2,4,6,5,6
1,1,3,1,1,1,4,4,0,1,1,1,0,3,0,0,1,0,1,1,0,1,1,4,4,4,4,4,4,2,3,3,4
1,0,1,0,1,1,3,4,0,2,2,1,2,1,0,0,1,0,0,0,1,0,0,3,1,0,0,0,1,2,5,6,6
1,1,2,1,1,1,4,4,2,3,1,1,0,2,0,0,1,0,0,1,1,1,0,3,3,2,0,1,4,0,13,11,14
1,0,2,0,0,1,4,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,3,1,2,0,1,4,1,11,11,12
1,1,1,1,1,1,2,2,3,3,2,1,3,2,0,0,0,0,0,1,1,0,0,4,0,2,1,1,2,0,8,6,8
1,0,2,0,0,1,2,2,0,2,2,1,0,0,0,0,1,1,0,1,1,1,0,4,0,2,0,1,4,5,7,6,7
1,0,1,1,1,1,4,4,3,3,2,0,1,0,0,0,1,0,0,1,1,0,0,4,0,2,0,1,4,1,9,8,9
1,1,2,1,0,1,3,3,3,3,1,1,0,0,0,0,1,0,1,1,1,1,0,3,0,3,4,4,2,8,5,7,7
1,1,2,1,0,1,1,1,0,3,2,1,2,1,0,0,0,0,0,1,1,1,1,4,0,2,2,2,0,0,8,7,8
1,1,1,1,0,1,2,1,1,3,2,1,1,1,0,0,0,0,0,0,1,1,1,3,1,1,0,3,4,2,7,4,6
1,0,1,1,1,1,2,1,2,3,2,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,0,0,2,0,12,12,14
1,1,1,1,1,1,4,4,4,1,2,0,0,0,0,0,1,0,0,1,1,1,0,3,0,1,1,4,4,0,9,9,10
1,1,0,0,0,1,1,2,2,3,0,1,2,1,0,0,1,0,1,1,1,0,0,4,4,4,0,2,4,11,7,8,8
1,1,0,1,1,0,2,2,2,2,3,1,2,3,0,0,1,0,1,1,1,0,0,4,3,4,1,2,4,8,11,11,12
1,1,0,1,1,0,2,1,3,3,0,1,0,0,0,0,0,0,1,1,1,1,0,3,2,2,0,1,4,11,10,10,10
1,0,1,0,1,1,2,2,2,2,0,1,0,2,0,0,1,0,0,0,1,0,1,3,2,2,1,1,4,2,9,8,9
1,0,1,1,1,1,4,1,2,2,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,3,1,1,0,8,7,7,8
1,0,2,1,0,1,3,2,0,2,1,1,1,0,0,0,0,0,0,1,1,0,1,3,2,2,1,1,0,5,7,8,9
1,0,2,0,0,1,2,2,2,2,2,1,1,1,0,1,0,1,0,1,1,0,0,4,0,2,0,0,4,0,9,6,9
1,0,1,1,0,1,4,4,4,3,0,1,1,2,0,0,1,0,0,1,1,1,1,4,2,4,0,3,4,1,8,8,10
1,1,2,0,0,1,4,4,1,2,0,0,2,0,3,0,0,0,1,1,1,1,1,2,2,2,0,2,4,2,7,6,6
1,1,2,0,1,1,1,3,2,2,0,0,1,0,0,0,0,0,1,1,1,0,1,4,0,1,2,2,4,2,10,8,10
1,1,2,1,0,1,3,4,3,2,2,1,0,1,1,0,1,0,1,0,1,1,1,4,3,3,2,3,4,8,6,6,6
1,0,2,1,0,1,4,4,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,4,1,4,0,0,4,0,11,12,14
1,1,1,0,1,1,4,1,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1,1,0,1,0,8,8,9
1,0,2,1,0,0,1,1,0,0,2,1,0,1,0,0,0,0,1,1,1,1,1,3,4,4,0,1,2,2,9,7,9
1,0,2,0,0,1,4,2,2,2,0,1,1,1,0,1,1,0,0,0,1,1,0,3,2,2,1,2,4,0,15,15,16
1,1,1,1,1,0,2,2,2,3,0,0,1,1,0,0,1,0,0,0,1,1,1,3,0,1,1,1,4,0,10,10,11
1,1,2,1,0,1,3,2,2,2,2,0,1,1,0,0,1,1,0,1,1,1,0,3,0,1,1,1,0,0,11,11,11
1,1,4,1,0,1,1,1,2,2,2,1,0,1,2,0,1,0,1,1,0,1,0,3,3,2,2,3,3,2,7,6,8
1,1,2,1,1,0,1,0,2,2,1,1,0,0,0,0,0,0,0,1,1,0,1,3,0,1,0,0,4,4,9,8,10
1,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,2,4,4,1,1,3,3,8,8,8
1,0,1,0,0,1,1,2,2,2,1,0,0,2,0,1,1,0,0,0,1,1,1,3,2,3,0,0,2,5,11,11,11
1,1,1,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,3,3,1,3,4,4,7,7,9
1,0,2,0,0,1,3,1,2,2,0,1,1,1,3,0,1,0,1,0,1,1,1,4,3,3,0,0,4,2,5,6,8
1,1,2,0,0,1,2,2,2,2,0,1,1,0,0,0,0,0,1,1,0,0,1,4,4,4,2,4,4,0,6,10,8
1,1,3,0,0,1,1,0,0,0,0,2,2,0,1,1,1,0,0,1,1,0,0,3,2,1,0,0,3,0,10,9,11
1,1,2,0,0,1,1,1,2,3,0,1,1,0,0,0,1,0,1,0,1,1,1,3,4,4,0,2,1,0,8,6,8
1,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,3,2,2,0,3,4,6,8,6,8
1,0,1,0,1,1,2,2,2,3,0,0,0,1,0,0,0,0,1,1,1,0,1,4,3,2,0,0,0,0,9,10,10
1,1,2,1,0,1,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,2,4,0,5,0,0
1,1,1,0,0,1,3,2,3,2,0,0,1,0,0,0,0,0,0,1,1,1,0,3,4,4,1,2,4,2,9,6,8
1,1,1,0,1,1,1,1,0,2,0,1,1,0,0,0,0,0,1,1,1,1,0,3,4,4,1,3,4,0,8,7,7
1,1,3,0,0,1,1,1,3,2,0,2,1,0,1,0,1,0,0,1,0,1,1,4,2,2,1,2,4,2,7,4,7
1,1,3,0,0,1,3,2,3,2,0,1,0,0,1,0,0,0,0,1,0,1,0,1,2,0,1,1,4,0,2,0,0
1,1,4,1,0,1,3,2,0,3,0,1,1,0,3,0,0,0,1,1,1,0,0,2,1,0,0,0,2,4,4,8,7
1,1,3,1,0,1,3,3,0,0,0,1,0,1,2,0,1,0,1,1,0,1,0,3,3,4,0,2,2,9,2,5,6
1,1,1,0,0,1,2,2,3,3,0,1,1,0,0,0,1,0,1,1,1,1,1,4,3,2,1,3,3,6,5,5,6
1,1,4,1,0,1,2,1,0,2,0,2,1,0,3,0,0,0,1,0,0,1,1,3,3,2,0,2,4,4,6,6,7
1,0,1,1,0,0,3,2,3,0,0,1,1,1,2,0,1,0,1,1,1,0,1,1,4,4,0,0,0,8,3,2,5
1,0,2,1,0,1,1,1,2,0,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,0,1,4,9,5,6,8
1,1,5,0,0,1,1,1,2,2,0,2,1,0,1,0,1,0,0,1,0,1,1,3,3,2,1,3,3,12,6,8,8
1,0,3,0,0,0,4,3,3,3,0,1,0,0,0,0,1,0,0,1,1,1,0,4,3,3,2,3,1,8,8,8,8
1,1,3,0,0,1,3,2,2,2,0,1,1,0,0,0,1,0,0,0,1,1,0,1,4,4,4,4,4,8,7,7,9
1,1,4,0,0,1,1,1,2,3,1,2,2,1,1,0,0,0,0,1,1,1,0,4,3,3,2,2,1,8,8,6,9
1,1,2,1,0,1,3,3,1,2,0,1,1,1,1,0,1,0,0,1,1,1,0,3,4,3,1,2,2,4,6,6,8
1,1,3,1,1,1,1,3,0,3,0,1,0,0,0,0,0,0,0,1,0,1,1,3,2,2,1,2,2,0,7,7,7
1,1,4,0,0,1,1,1,2,2,1,2,2,0,1,0,1,0,0,1,1,1,0,3,3,3,2,2,4,4,6,6,8
1,0,3,1,0,0,1,2,0,2,0,1,1,1,2,0,1,0,0,1,1,0,0,3,2,2,0,0,4,2,4,5,6
1,0,4,1,1,0,1,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,0,4,0,4,5,5
1,0,3,0,0,1,2,2,2,2,2,1,1,0,1,0,0,0,0,1,0,1,1,4,4,4,0,0,2,0,6,3,0
1,0,2,0,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,1,1,1,0,3,3,2,0,0,4,0,8,8,9
1,0,2,0,1,0,3,1,2,0,0,2,1,2,0,0,1,1,0,1,0,0,0,3,1,2,1,1,2,5,6,4,6
1,0,2,1,0,1,4,2,4,3,1,1,0,1,0,1,1,0,1,1,1,1,0,4,4,4,0,2,4,0,6,5,0
1,0,3,0,1,1,2,2,3,3,0,1,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,3,3,5,3,6
1,0,2,1,0,1,4,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,2,1,1,0,0,4,0,6,7,7
1,0,2,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,4,4,0,0,0,2,0,5,7,8
1,0,3,1,0,1,1,1,2,2,0,1,2,1,2,0,0,0,1,1,1,0,1,2,3,3,1,1,4,3,5,5,5
1,0,3,1,0,1,2,2,3,0,3,0,1,1,0,0,0,0,1,0,1,1,0,3,2,4,0,0,0,2,10,10,12
1,0,2,1,0,1,3,3,3,3,0,1,1,0,0,0,1,0,0,1,1,1,0,3,3,2,0,0,3,0,9,9,11
1,0,3,1,1,0,1,2,0,2,3,1,1,1,0,0,0,0,0,1,1,1,0,3,3,2,0,1,3,0,10,10,12
1,0,3,1,0,1,4,4,4,4,3,1,1,1,0,0,0,0,1,0,1,1,0,3,2,4,0,1,0,0,16,15,16
1,1,3,1,1,1,4,4,3,2,3,1,0,0,0,0,1,0,1,1,1,1,0,4,3,4,0,0,4,3,15,14,15
1,0,2,1,0,1,4,2,2,2,0,1,1,1,0,0,1,0,0,1,1,1,0,3,2,2,0,1,3,0,15,15,16
1,0,3,0,0,1,2,2,0,2,0,1,2,1,1,0,0,0,1,1,1,0,1,3,2,2,0,0,3,0,7,0,0
1,1,3,1,1,1,1,2,0,3,1,1,1,0,0,0,1,0,0,0,1,0,0,3,0,3,4,4,0,8,8,8,9
1,1,3,0,0,1,4,4,0,3,2,1,2,0,0,0,1,1,1,1,1,1,1,1,4,4,0,0,0,5,10,10,12
1,1,2,0,0,1,1,1,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,3,1,2,2,3,3,4,10,10,12
1,0,3,1,0,1,2,2,2,2,0,1,1,1,0,0,1,0,0,0,1,1,1,0,2,0,0,0,1,4,6,5,8
1,0,3,1,1,1,2,2,3,3,0,0,1,2,0,0,0,0,0,1,1,1,1,4,3,4,0,3,2,0,9,9,11
1,0,3,0,1,0,4,2,4,2,3,1,0,1,0,0,0,0,1,1,1,1,1,4,2,0,0,0,4,0,3,0,0
1,0,3,1,0,1,1,1,0,3,0,1,2,1,1,0,0,0,0,1,0,0,0,3,3,1,0,1,1,2,7,7,8
1,0,4,1,0,1,1,1,0,3,2,0,1,0,1,0,0,0,0,1,0,0,0,4,4,4,1,2,1,0,3,0,0
1,0,2,1,0,1,4,2,4,2,0,0,1,3,0,0,0,0,0,1,1,1,1,3,1,2,2,0,4,0,16,15,16
1,0,2,0,1,0,2,1,3,2,3,1,1,1,0,0,0,0,1,1,1,1,1,4,2,2,0,1,1,5,9,8,10
1,0,3,1,1,0,1,1,0,3,0,1,0,1,0,0,0,0,0,1,1,0,1,4,1,2,0,1,2,2,6,7,9
1,0,3,1,0,1,1,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,3,0,9,8,10
1,0,4,0,0,0,1,1,0,0,0,2,1,1,3,0,1,0,1,1,0,0,1,2,4,3,0,3,0,0,6,0,0
1,0,3,0,0,1,2,2,3,2,1,1,1,2,0,0,0,0,0,1,1,1,1,3,1,0,0,0,3,5,12,11,13
1,1,2,0,0,1,4,3,3,2,1,1,1,1,1,0,1,1,1,0,1,1,1,3,4,4,0,2,1,4,8,8,9
1,0,3,1,0,1,3,3,3,3,0,0,0,1,0,0,1,0,0,1,1,0,1,4,2,3,0,0,4,0,8,7,8
1,0,2,0,0,1,4,4,4,3,2,0,1,1,0,0,1,1,1,1,1,1,0,3,2,2,0,1,4,2,10,9,10
1,0,2,1,1,0,3,2,3,2,3,1,1,1,0,0,0,0,0,1,1,0,1,0,1,2,0,1,4,0,13,11,13
1,1,3,1,1,1,1,1,2,3,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,0,1,2,2,12,10,12
1,0,3,1,1,1,1,1,0,3,0,0,1,2,0,0,0,0,0,1,1,1,0,4,2,1,0,0,3,0,17,14,16
1,0,3,0,1,0,1,2,0,2,0,1,2,1,0,0,0,0,0,1,1,0,1,3,2,3,0,3,4,0,14,12,13
1,0,3,1,0,1,3,3,3,3,2,1,1,1,0,0,1,0,0,1,1,1,1,3,2,1,0,2,2,6,11,9,11
1,0,2,1,1,1,4,4,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,2,3,0,0,0,4,13,11,13
1,0,2,0,0,1,1,2,2,3,0,0,1,1,0,0,0,0,0,0,1,0,0,2,1,1,0,1,2,0,11,10,11
1,1,3,0,0,1,1,3,0,2,0,1,1,1,0,0,1,1,0,1,1,0,0,2,2,3,1,3,2,0,6,7,7
1,1,3,1,1,1,4,4,4,3,2,1,1,2,0,0,0,0,0,1,1,1,1,3,1,1,1,1,4,0,13,13,14
1,0,2,0,0,1,1,1,2,3,3,1,2,0,1,0,1,0,0,1,1,1,1,4,1,0,0,1,0,0,6,5,7
1,0,3,1,0,1,2,3,0,3,0,0,1,0,0,0,1,0,0,1,1,1,1,4,1,2,0,1,3,0,8,7,8
1,0,3,0,0,1,4,4,2,4,2,0,2,1,0,0,1,0,0,0,1,1,1,2,1,1,3,1,4,0,5,2,0
1,1,3,0,1,1,1,2,0,3,2,0,2,0,0,0,1,0,1,1,0,1,1,3,2,2,1,2,2,3,7,7,8
1,0,2,1,0,1,2,2,2,0,1,1,0,2,0,0,0,0,1,1,1,0,1,2,3,2,0,0,2,8,8,8,10
1,0,2,0,0,1,1,2,2,2,0,1,0,0,0,0,0,0,1,1,1,1,0,2,4,4,0,2,0,4,5,5,7
1,0,3,0,1,1,4,4,2,2,3,1,1,2,0,0,0,0,0,1,1,1,0,4,3,3,0,0,0,0,13,14,15
1,0,3,0,0,1,1,1,2,2,1,1,3,2,0,0,0,0,0,1,1,1,0,3,2,1,0,1,3,4,8,8,10
1,0,4,0,0,1,1,1,0,2,0,2,1,1,1,0,1,0,0,1,1,1,1,3,2,2,0,0,2,4,5,5,7
1,0,3,0,1,1,4,4,4,3,0,1,0,1,0,0,0,0,1,1,1,1,0,4,3,2,2,3,1,1,11,11,12
1,0,3,1,0,1,3,3,2,2,1,1,0,1,0,0,0,0,0,1,1,1,1,3,0,2,0,1,0,1,14,13,14
1,0,2,0,0,1,3,1,0,2,3,1,0,1,0,0,1,0,1,0,1,1,0,3,4,3,1,2,0,10,6,6,7
1,1,3,1,0,1,4,4,4,4,1,0,0,1,0,0,0,0,1,0,1,1,0,2,1,3,0,3,1,4,15,15,17
1,1,3,0,0,1,2,1,2,2,2,1,1,0,0,0,0,0,1,0,1,1,1,3,3,2,0,2,4,0,5,4,0
1,1,2,1,0,1,2,3,2,3,1,0,1,1,0,0,0,0,1,1,1,1,0,3,3,2,0,0,2,4,12,12,14
1,1,4,0,0,1,1,1,2,3,2,1,1,0,1,0,0,0,0,1,1,0,0,3,2,1,0,2,4,0,3,5,0
1,1,3,0,0,1,4,2,2,2,1,0,1,0,1,0,0,1,0,1,1,0,0,4,3,2,3,2,2,0,5,4,0
1,0,3,0,0,1,2,2,0,2,2,1,1,2,0,0,0,0,0,1,1,0,0,4,2,2,0,2,3,0,12,14,13
1,0,2,1,0,1,4,3,4,2,2,1,1,1,0,0,0,0,0,1,1,1,0,4,4,3,0,0,0,0,4,6,9
1,0,3,0,0,1,4,4,4,0,3,1,2,0,0,0,1,0,1,1,1,1,1,3,3,2,1,1,4,4,5,6,8
1,0,4,0,0,1,2,3,3,2,0,1,0,2,1,0,0,0,1,0,1,1,0,4,3,1,0,1,4,4,8,8,8
1,0,3,1,1,1,3,1,4,3,0,1,0,1,0,0,1,0,0,1,1,1,0,3,2,3,0,0,0,4,13,12,14
1,0,3,1,0,1,1,1,2,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,6,9,9,7
1,1,2,1,1,1,3,1,3,3,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,4,2,3,1,6,8,7,8
1,1,3,0,1,1,3,2,3,2,0,1,2,0,0,0,0,0,0,0,1,1,0,3,3,0,2,3,4,4,8,8,9
