col1,col2,col3,col4,col5,col6,col7,col8,col9,class
20,110,28,54,39,73,46,32,9,3
3,113,19,54,36,109,55,31,5,0
2,110,16,54,23,90,52,61,21,0
3,108,13,54,36,88,48,24,5,0
10,110,10,54,38,75,37,16,6,0
14,110,21,54,40,90,45,22,5,0
21,110,30,54,38,74,47,36,11,3
8,105,20,54,38,108,50,26,5,0
20,109,9,118,12,102,27,82,44,3
2,110,38,53,30,84,74,65,12,0
21,110,28,54,40,94,46,29,8,3
19,108,11,53,42,88,30,7,5,0
14,114,10,54,40,91,34,11,5,0
4,110,10,48,36,88,45,22,5,0
21,110,25,54,42,91,42,21,6,0
10,105,15,54,38,63,43,21,6,0
3,111,10,54,36,100,45,21,5,0
10,110,26,54,38,84,54,33,6,0
9,111,8,54,37,68,37,17,6,0
14,110,19,53,40,103,44,20,5,0
6,110,15,53,36,75,47,26,6,0
11,110,18,54,38,63,45,24,6,0
2,110,11,54,22,116,47,58,22,0
2,110,15,54,27,89,51,49,16,0
20,110,12,54,24,72,29,54,29,3
50,110,21,14,21,88,11,71,47,4
2,110,33,54,34,77,70,50,7,0
2,110,9,54,31,79,45,33,10,0
2,110,10,55,31,97,46,34,11,0
9,110,22,54,38,105,51,28,5,0
18,111,11,54,41,81,31,9,6,0
2,110,13,54,32,82,49,35,9,0
2,110,12,54,30,112,48,38,12,0
6,111,39,53,37,91,71,48,5,0
3,112,12,54,36,96,47,23,5,0
2,110,9,50,33,110,45,28,8,0
20,114,14,55,42,88,33,10,5,0
6,110,10,54,37,103,43,19,5,0
21,110,30,48,39,88,47,33,10,3
2,110,11,54,21,71,47,61,23,0
2,110,8,54,30,71,44,35,12,0
27,109,41,54,44,88,51,31,6,0
21,110,30,51,39,88,47,33,10,3
14,110,21,55,40,107,46,22,5,0
16,108,11,54,40,58,33,12,6,0
2,110,16,54,32,98,52,37,9,0
6,110,9,47,37,99,40,17,5,0
2,110,10,54,34,84,46,26,7,0
14,110,28,54,40,116,53,29,5,0
11,110,18,54,38,61,45,24,6,0
20,111,19,54,42,88,38,15,5,0
6,110,19,52,36,77,51,30,6,0
10,110,16,54,39,117,43,19,5,0
12,112,16,54,39,88,42,19,5,0
20,110,10,54,26,77,28,48,26,3
45,110,17,54,7,93,12,103,63,4
8,110,16,55,37,80,45,24,6,0
15,110,19,60,40,88,42,20,5,0
14,112,10,54,39,81,34,13,6,0
2,110,8,54,31,80,44,32,11,0
18,109,19,54,42,105,39,15,5,0
20,110,10,54,25,70,27,49,28,3
46,107,17,54,12,86,12,91,57,4
20,110,28,54,35,117,46,42,15,3
20,110,10,57,17,88,28,71,38,3
20,110,29,57,38,114,47,35,11,3
7,111,12,54,37,88,43,21,5,0
2,111,9,54,29,88,45,38,13,0
2,109,12,54,32,88,48,34,9,0
21,114,30,50,39,88,47,34,10,3
9,111,40,54,38,88,69,46,5,0
16,115,20,54,40,88,42,21,6,0
2,110,16,54,23,78,53,61,21,0
20,110,16,54,10,89,33,94,47,3
2,110,9,54,32,109,45,31,9,0
3,110,12,53,36,92,47,23,5,0
2,112,10,54,34,88,46,26,7,0
2,110,13,59,31,88,49,37,10,0
2,110,11,48,32,88,47,33,9,0
20,110,28,53,41,109,46,27,7,3
20,110,9,54,12,91,27,82,44,3
2,110,38,54,30,93,74,65,12,0
3,111,16,54,36,88,50,27,5,0
8,110,12,59,37,88,43,21,6,0
2,110,9,56,33,113,46,28,8,0
2,110,39,51,30,88,75,65,12,0
6,108,13,54,37,88,45,22,5,0
2,110,9,54,29,106,46,38,13,0
14,110,21,54,39,82,45,24,6,0
11,110,19,47,39,92,47,23,5,0
23,110,13,47,43,88,28,6,5,0
13,110,17,56,39,88,42,20,6,0
10,110,14,54,39,106,42,18,5,0
2,110,16,54,34,109,52,32,6,0
63,110,39,53,48,88,9,19,22,4
9,110,20,54,38,100,49,26,5,0
14,110,33,54,39,85,58,37,6,0
6,109,14,54,36,78,47,26,6,0
2,110,9,54,35,72,44,22,6,0
2,110,37,54,27,77,73,72,16,0
10,110,19,56,38,88,47,25,6,0
20,109,12,51,31,82,29,36,20,3
6,107,13,54,36,67,45,24,6,0
14,110,11,48,40,106,35,12,5,0
17,107,17,54,41,84,37,15,5,0
21,110,10,54,11,81,27,86,46,3
7,109,39,54,37,88,69,47,6,0
8,110,14,49,37,87,43,22,6,0
16,108,20,54,40,75,42,21,6,0
21,110,22,54,43,92,39,15,5,0
2,110,27,48,27,88,63,62,16,0
18,115,14,53,42,96,34,10,5,0
20,109,16,58,42,88,35,12,5,0
20,111,16,51,42,88,35,12,5,0
10,110,19,55,38,88,48,25,5,0
10,110,15,54,38,79,43,21,6,0
3,110,26,54,34,109,61,42,7,0
2,110,10,54,35,77,46,24,6,0
46,110,18,54,12,88,12,91,57,4
12,110,9,55,39,88,34,12,5,0
10,110,21,54,38,81,48,27,6,0
20,110,10,51,33,88,27,29,17,3
14,110,17,54,40,98,42,18,5,0
23,110,19,56,43,88,34,13,6,0
10,110,12,54,38,82,40,18,6,0
21,110,29,54,37,94,46,38,12,3
2,110,38,54,28,94,74,70,14,0
2,110,23,54,35,116,59,37,6,0
19,109,14,54,42,88,33,10,5,0
9,110,14,52,38,91,44,20,5,0
15,107,10,54,40,88,33,11,5,0
8,110,17,53,37,78,47,26,6,0
20,110,15,54,42,102,32,11,6,0
9,110,12,54,38,102,42,18,5,0
9,114,17,54,38,90,46,24,5,0
9,112,14,54,38,97,44,20,5,0
20,110,26,54,40,75,44,27,8,3
16,111,11,54,40,99,33,12,6,0
4,110,11,62,36,88,45,22,5,0
2,108,13,54,28,81,49,45,14,0
9,110,19,53,38,94,48,25,5,0
14,108,15,54,40,90,39,16,5,0
21,114,24,54,43,94,41,17,5,0
11,114,14,54,39,101,41,17,5,0
2,109,14,51,35,45,49,27,6,0
11,111,13,54,38,72,40,19,6,0
46,112,16,46,18,13,11,74,49,4
2,114,19,54,35,88,55,33,5,0
20,110,9,54,14,84,27,77,42,3
21,110,19,54,42,81,36,15,6,0
19,102,7,33,21,88,26,57,32,3
64,108,40,50,49,88,9,18,22,4
18,110,19,54,41,59,39,17,6,0
19,112,18,54,42,88,37,14,5,0
7,112,41,54,37,88,72,50,6,0
20,110,23,54,42,86,40,18,6,0
20,110,10,62,14,88,27,78,42,3
18,106,35,54,42,88,55,31,5,0
9,107,10,54,38,87,39,16,5,0
20,110,25,54,34,88,43,42,16,3
4,110,9,50,36,88,44,20,5,0
8,110,8,52,37,88,38,17,6,0
6,110,17,54,37,97,50,26,5,0
2,110,28,57,25,88,64,67,18,0
16,111,24,54,41,97,46,22,5,0
2,113,8,54,29,107,44,37,13,0
14,110,19,55,40,104,44,20,5,0
2,110,7,50,32,88,44,29,9,0
2,110,37,53,27,83,73,71,16,0
2,110,11,54,22,99,48,58,22,0
7,110,10,52,37,84,42,19,5,0
9,111,20,54,37,68,49,29,6,0
18,110,17,54,41,71,37,15,6,0
2,94,39,35,33,75,75,58,8,0
4,110,14,51,36,88,47,25,5,0
17,112,16,54,41,88,36,14,5,0
9,111,12,54,37,74,41,20,6,0
6,109,16,52,36,81,48,27,6,0
59,110,35,54,48,76,9,15,21,4
2,110,41,54,33,72,77,60,8,0
11,110,8,54,39,87,35,11,5,0
8,110,19,54,38,101,48,25,5,0
19,114,12,55,42,88,31,8,5,0
2,110,9,62,34,82,45,26,7,0
14,110,21,51,40,95,46,22,5,0
2,111,23,54,32,92,59,45,9,0
2,112,42,70,31,88,77,66,11,0
2,109,39,45,32,88,75,61,9,0
3,113,9,50,36,88,44,20,5,0
2,110,9,61,31,81,45,33,11,0
2,109,9,51,32,82,45,30,9,0
20,109,12,49,28,77,29,44,24,3
11,110,19,53,39,89,46,22,5,0
6,111,30,54,37,119,62,38,5,0
21,113,10,54,28,119,28,42,24,3
21,110,9,54,16,119,26,72,39,3
2,110,16,52,33,88,52,35,8,0
20,110,17,58,42,88,35,13,5,0
17,108,16,54,41,85,37,15,5,0
6,110,21,54,37,89,53,30,5,0
6,110,17,56,36,78,50,29,6,0
3,110,9,53,36,95,44,20,5,0
10,107,15,54,38,88,43,21,5,0
2,110,13,54,33,87,49,32,8,0
14,112,19,54,39,86,44,23,6,0
2,110,12,54,26,71,49,49,17,0
16,110,14,54,40,85,36,15,6,0
4,112,11,51,36,88,45,22,5,0
2,110,11,54,20,69,48,64,25,0
2,110,9,54,34,115,45,25,7,0
12,110,17,59,39,88,42,20,5,0
44,110,16,54,8,73,12,100,61,4
63,110,39,53,48,88,9,19,23,4
10,109,10,50,38,82,38,16,5,0
2,110,12,54,22,81,48,59,22,0
11,110,9,59,39,89,36,13,5,0
2,110,32,54,33,119,67,51,8,0
4,111,11,54,36,88,45,22,5,0
9,110,28,54,37,66,58,37,6,0
21,110,28,54,37,82,46,37,12,3
20,111,24,54,42,88,42,20,5,0
20,110,26,54,36,58,43,37,13,3
9,111,17,54,38,103,46,23,5,0
10,113,14,54,38,82,41,20,6,0
45,110,17,53,4,88,12,111,67,4
3,106,12,57,36,88,47,24,5,0
2,110,12,54,25,82,48,51,18,0
16,110,11,50,41,89,33,9,5,0
12,106,39,54,39,88,66,43,5,0
20,110,12,54,27,81,29,46,25,3
13,105,14,60,39,88,39,18,6,0
12,114,14,54,39,88,40,18,5,0
2,110,39,67,32,88,75,60,9,0
15,109,16,54,40,88,39,17,5,0
21,110,30,55,42,115,47,25,6,0
21,110,9,54,17,103,26,69,38,3
2,111,42,58,31,88,77,66,11,0
2,110,39,54,35,99,75,52,5,0
2,110,9,54,35,88,46,23,5,0
2,110,12,52,34,84,48,29,7,0
22,108,17,54,43,88,33,10,5,0
3,111,10,55,36,88,45,21,5,0
9,111,41,54,38,91,70,47,5,0
48,110,19,54,19,95,11,75,49,4
65,110,41,54,49,90,9,18,22,4
2,110,14,58,30,88,50,41,12,0
46,110,17,54,13,82,12,88,56,4
10,110,20,59,38,74,48,26,6,0
2,110,9,54,32,102,46,31,9,0
6,110,19,54,37,94,51,27,5,0
12,110,35,55,39,88,62,39,5,0
20,110,11,58,25,93,29,51,28,3
2,110,13,47,20,88,49,66,25,0
10,110,17,54,38,80,44,23,6,0
12,115,11,54,39,88,37,15,5,0
19,112,14,54,42,88,33,10,5,0
2,110,33,54,33,85,70,52,8,0
46,113,18,60,11,88,12,94,58,4
5,115,12,54,36,88,45,24,6,0
20,106,13,54,20,88,31,66,34,3
16,108,23,54,41,91,44,21,5,0
21,110,31,54,37,80,48,40,12,3
2,111,23,54,30,88,58,49,12,0
2,110,27,54,25,106,63,67,19,0
11,114,20,54,38,69,47,26,6,0
2,110,12,61,31,88,48,36,11,0
21,107,30,54,38,99,47,36,11,3
14,110,16,54,40,99,40,17,5,0
8,110,9,55,37,84,39,18,6,0
2,110,12,54,25,110,48,51,18,0
21,110,25,61,40,88,42,26,8,3
20,110,10,54,26,71,28,48,26,3
21,112,10,54,27,86,28,45,25,3
10,110,9,57,38,87,37,15,6,0
2,110,39,54,36,108,74,50,5,0
18,110,19,55,42,101,39,15,5,0
18,108,35,52,42,89,55,31,5,0
6,110,21,53,36,81,54,33,6,0
11,110,17,47,39,88,45,21,5,0
2,112,8,54,28,69,44,40,14,0
9,110,10,59,38,88,39,17,5,0
2,110,10,49,22,88,46,58,22,0
8,110,21,54,37,80,51,30,6,0
7,109,20,54,37,88,51,29,6,0
20,110,31,54,40,85,48,32,8,3
2,113,9,54,35,85,45,23,6,0
13,110,22,60,39,88,47,25,6,0
2,110,16,54,19,62,53,71,26,0
21,110,30,54,41,70,47,28,7,3
2,110,12,54,22,80,48,59,22,0
16,110,18,54,40,86,40,19,6,0
11,113,10,54,38,78,38,17,6,0
14,110,28,51,39,64,52,31,6,0
60,110,35,52,48,87,9,16,21,4
10,110,9,54,38,73,37,15,6,0
19,106,11,51,42,88,30,7,5,0
16,113,11,54,41,98,33,9,5,0
20,110,25,52,39,88,42,28,9,3
6,110,12,54,37,109,44,20,5,0
21,110,29,54,43,95,46,22,5,0
21,113,28,53,37,88,45,37,12,3
23,111,18,61,43,88,34,11,5,0
2,110,23,49,23,82,58,67,21,0
8,110,11,53,37,87,41,20,6,0
2,110,9,50,34,102,45,25,6,0
24,108,17,54,44,102,31,7,5,0
2,110,16,54,21,91,52,66,23,0
11,110,17,53,39,88,44,20,5,0
19,114,37,54,42,88,56,32,5,0
2,110,16,54,36,104,51,27,5,0
21,109,30,52,40,87,47,31,8,3
2,110,27,54,24,71,63,69,20,0
3,110,14,54,36,95,49,25,5,0
14,111,21,54,40,119,45,22,5,0
63,110,40,51,48,84,9,20,23,4
15,109,19,50,40,88,42,20,5,0
7,110,10,56,37,88,40,18,6,0
16,105,19,54,41,88,41,18,5,0
46,105,17,54,12,82,12,91,57,4
2,110,11,54,23,73,48,56,21,0
47,110,18,48,17,88,11,78,51,4
2,110,10,60,34,78,46,26,6,0
2,110,28,54,25,99,64,67,18,0
21,111,10,54,24,60,28,53,29,3
21,111,30,54,42,66,46,25,6,0
24,111,19,54,44,109,34,10,5,0
4,107,15,54,36,88,49,26,5,0
2,110,11,54,19,107,48,66,26,0
12,110,12,62,39,88,38,15,5,0
2,110,14,53,26,88,50,51,17,0
31,110,46,54,46,70,53,31,6,0
14,110,19,51,40,97,44,20,5,0
11,110,14,55,39,96,41,18,5,0
9,112,21,54,38,100,50,27,5,0
8,110,16,54,38,108,45,22,5,0
42,111,14,54,4,88,12,108,66,4
11,107,21,54,39,88,47,24,5,0
20,105,10,54,42,88,28,6,5,0
7,111,12,56,37,88,43,21,5,0
20,110,26,54,41,58,44,25,7,3
63,112,39,54,48,88,9,19,23,4
20,110,29,52,38,88,47,35,11,3
7,108,15,54,37,88,45,24,6,0
2,110,7,53,29,80,43,37,13,0
2,110,10,54,19,67,47,66,26,0
6,113,9,54,37,101,41,18,5,0
19,110,20,55,42,88,39,16,5,0
60,110,36,54,49,100,9,14,20,4
2,110,14,57,34,89,49,30,7,0
2,110,15,54,20,90,51,68,25,0
20,110,12,54,28,68,29,44,24,3
12,113,10,54,39,88,37,14,5,0
9,109,14,54,38,88,43,20,5,0
2,110,39,55,32,75,75,61,9,0
11,110,12,54,39,98,39,15,5,0
48,107,20,54,19,88,12,75,49,4
10,110,18,54,38,149,47,24,5,0
18,110,35,54,42,98,55,31,5,0
14,110,28,54,40,98,53,29,5,0
3,110,9,53,36,96,44,20,5,0
20,110,29,54,41,99,47,27,7,3
46,107,18,48,5,88,12,109,66,4
2,110,12,60,25,88,48,52,18,0
2,110,15,51,24,88,51,57,20,0
20,110,16,55,11,92,33,91,46,3
21,111,31,54,38,91,48,37,11,3
13,110,10,54,40,119,35,11,5,0
2,110,13,54,30,106,49,40,12,0
20,110,10,53,27,84,28,45,25,3
2,110,10,54,13,92,47,81,34,0
17,110,17,54,41,86,38,16,5,0
20,110,28,54,42,111,46,24,6,0
21,114,29,54,36,80,46,40,14,3
11,110,42,54,39,94,70,46,5,0
2,110,10,54,29,88,46,40,13,0
14,108,40,54,39,64,64,43,6,0
2,110,8,59,32,88,44,29,9,0
21,108,30,54,42,93,47,25,6,0
2,110,24,54,27,85,59,58,16,0
4,111,26,54,35,99,60,40,6,0
9,113,18,54,38,91,47,24,5,0
9,110,12,51,38,88,41,18,5,0
9,106,9,54,37,58,38,18,6,0
6,112,18,59,37,100,50,27,5,0
10,110,11,51,38,84,39,17,6,0
13,110,21,58,39,88,46,25,6,0
2,110,38,54,29,88,74,67,13,0
20,109,18,54,42,88,36,14,5,0
15,110,14,55,40,88,38,15,5,0
6,113,16,54,37,91,47,24,5,0
9,110,19,53,38,96,48,25,5,0
9,110,22,54,38,88,51,28,5,0
16,110,19,54,41,106,41,17,5,0
9,111,8,54,38,88,37,14,5,0
3,111,9,54,36,106,44,20,5,0
6,110,23,54,37,88,54,31,5,0
2,110,16,54,33,101,52,35,8,0
2,110,41,54,34,94,77,58,7,0
3,111,26,51,36,88,61,38,5,0
2,110,39,54,30,68,75,66,12,0
2,110,13,54,25,117,49,53,18,0
9,110,16,54,38,94,46,22,5,0
20,110,10,54,18,94,27,68,37,3
20,110,29,54,37,103,47,38,12,3
2,109,9,54,36,99,44,20,5,0
16,113,12,54,40,66,33,13,6,0
2,114,13,58,20,88,49,66,25,0
2,110,12,54,23,76,49,57,21,0
45,110,17,60,11,99,12,93,58,4
9,106,16,54,38,88,46,22,5,0
2,110,27,48,24,88,63,69,20,0
20,110,14,53,15,58,32,80,40,3
9,113,10,54,38,111,39,16,5,0
23,113,17,54,43,88,32,10,5,0
2,110,12,54,27,73,49,47,16,0
20,109,14,54,19,88,31,69,35,3
6,110,16,54,36,68,47,27,6,0
2,110,24,47,27,88,59,58,16,0
9,110,42,54,37,69,72,51,6,0
8,110,18,59,37,82,48,27,6,0
2,110,11,54,31,107,47,35,11,0
22,115,19,54,43,88,35,13,5,0
18,111,10,54,41,69,29,8,6,0
2,110,11,54,24,82,48,53,19,0
2,110,9,54,34,92,45,26,7,0
45,114,17,62,10,88,12,95,59,4
2,110,13,52,26,82,49,50,17,0
9,110,14,54,38,100,43,20,5,0
63,114,39,58,48,88,9,19,23,4
20,110,28,54,35,82,45,42,15,3
10,110,16,54,39,102,43,19,5,0
2,108,8,54,32,100,44,29,9,0
4,110,18,58,36,88,52,29,5,0
10,105,10,54,38,88,39,17,5,0
21,110,30,54,40,99,47,31,8,3
63,109,40,51,48,84,9,20,23,4
2,110,10,54,35,106,46,24,5,0
14,107,10,54,39,59,34,13,6,0
2,110,11,54,26,98,47,48,17,0
16,106,21,49,41,104,43,20,5,0
7,113,12,53,37,88,43,20,5,0
5,107,14,54,36,88,46,25,6,0
21,110,28,53,37,68,46,37,12,3
3,110,26,54,32,82,61,47,10,0
2,110,37,53,30,92,73,64,12,0
17,107,10,54,41,88,31,9,5,0
3,111,9,54,36,99,44,20,5,0
2,110,30,54,33,111,66,49,8,0
9,110,14,55,38,95,43,20,5,0
18,110,17,54,42,100,37,13,5,0
3,112,10,54,36,88,45,21,5,0
14,112,14,54,40,92,37,15,5,0
21,107,18,55,43,88,35,11,5,0
18,115,14,54,42,89,33,9,5,0
9,109,15,39,38,83,44,21,5,0
20,109,11,51,24,79,29,53,29,3
9,112,10,54,38,109,39,16,5,0
7,106,16,54,37,88,48,25,5,0
20,110,10,62,32,88,28,32,19,3
2,110,32,54,32,76,67,53,9,0
14,110,13,54,40,93,37,14,5,0
17,81,12,54,21,88,33,62,31,2
20,110,28,54,41,94,46,27,7,3
43,106,16,54,5,91,12,107,65,4
41,110,14,56,5,88,13,105,64,4
20,110,11,56,26,81,29,48,26,3
5,105,20,54,36,88,53,31,6,0
13,110,19,48,39,88,43,22,6,0
49,108,21,54,22,88,11,68,46,4
21,111,13,54,20,81,30,66,34,3
21,115,10,54,11,88,27,86,46,3
21,110,25,54,40,109,42,26,8,3
6,110,12,54,37,119,45,21,5,0
2,110,14,54,20,94,50,67,25,0
18,110,13,54,41,83,33,11,6,0
21,109,21,54,43,88,37,14,5,0
14,107,14,54,39,62,39,18,6,0
3,110,27,55,36,93,62,38,5,0
47,110,19,54,19,64,11,74,49,4
3,110,8,54,36,106,43,19,5,0
8,110,13,54,38,105,43,19,5,0
20,110,31,54,40,76,48,32,8,3
9,110,19,54,38,96,49,25,5,0
8,109,21,54,38,96,51,27,5,0
15,110,11,48,40,88,35,12,5,0
42,110,14,52,5,88,12,105,64,4
16,110,19,54,41,94,41,17,5,0
10,110,19,53,38,86,46,25,6,0
2,110,10,54,34,85,46,26,7,0
20,110,10,51,25,99,28,50,28,3
8,110,29,54,43,231,59,22,3,0
20,110,25,54,31,69,42,49,20,3
2,110,10,54,12,79,47,84,35,0
11,110,33,54,38,77,60,39,6,0
6,110,9,54,37,97,41,17,5,0
21,110,10,54,29,58,28,40,23,3
2,110,11,54,23,98,48,56,21,0
9,110,14,55,37,66,43,22,6,0
21,110,10,54,15,101,27,75,41,3
14,109,14,52,40,69,38,15,5,0
21,114,31,54,36,71,48,42,14,3
2,110,9,51,33,94,45,28,8,0
48,110,19,54,18,65,11,77,50,4
7,110,19,47,37,88,49,27,6,0
11,110,19,54,39,102,46,22,5,0
63,110,39,47,48,88,9,19,23,4
5,110,13,54,36,90,46,24,6,0
9,107,15,54,38,90,44,21,5,0
14,110,21,54,40,102,46,22,5,0
20,110,11,53,24,90,29,53,29,3
21,110,19,54,43,90,36,12,5,0
12,115,20,55,39,88,46,24,5,0
21,110,31,54,38,83,48,37,11,3
21,110,41,55,43,111,58,34,5,0
10,115,17,54,38,88,45,24,6,0
13,110,22,57,39,88,47,25,6,0
2,110,11,54,27,97,48,46,16,0
2,110,7,54,34,113,43,24,7,0
7,103,9,54,37,88,40,18,6,0
2,110,12,54,26,102,49,49,17,0
18,110,41,54,41,83,61,39,6,0
12,110,17,54,39,87,43,20,5,0
14,110,40,54,39,67,64,43,6,0
21,110,16,54,43,99,33,9,5,0
9,108,10,54,38,93,39,16,5,0
10,110,39,53,38,86,68,45,5,0
12,113,16,53,39,88,42,19,5,0
2,110,8,54,34,88,43,24,7,0
16,115,19,54,41,108,41,17,5,0
14,110,12,54,40,93,36,13,5,0
2,109,10,51,29,81,46,40,13,0
2,109,9,48,29,81,46,38,13,0
2,110,30,54,29,65,66,60,13,0
18,111,19,62,42,88,39,15,5,0
12,115,17,54,39,88,43,21,5,0
2,110,8,54,31,92,44,32,11,0
9,110,17,55,38,88,46,24,5,0
4,109,41,51,36,83,74,52,5,0
12,110,20,52,39,88,46,24,5,0
43,111,15,54,3,88,12,111,67,4
21,110,12,54,24,91,30,55,29,3
24,110,19,51,43,72,33,12,6,0
2,110,8,62,31,88,44,32,10,0
8,115,23,54,37,88,53,32,6,0
20,107,31,54,41,89,48,29,7,3
2,108,13,54,33,88,49,32,8,0
20,110,14,54,12,59,32,88,44,3
23,112,20,54,43,88,35,13,6,0
11,115,12,54,39,101,39,15,5,0
6,110,20,54,36,87,52,31,6,0
14,112,16,54,40,114,40,17,5,0
21,114,31,56,40,98,48,32,8,3
21,110,10,54,18,98,27,68,37,3
12,110,19,48,39,88,45,23,5,0
2,114,27,54,24,82,63,69,20,0
11,110,20,54,39,95,47,24,5,0
16,115,19,54,41,100,41,18,5,0
6,111,18,55,37,97,50,27,5,0
18,109,14,54,42,94,33,9,5,0
6,106,15,54,36,74,47,26,6,0
21,114,28,54,40,119,46,29,8,3
2,110,39,54,32,91,75,61,9,0
21,110,20,54,43,90,37,13,5,0
8,110,11,54,37,87,41,20,6,0
10,110,14,54,39,93,42,18,5,0
14,113,20,55,40,90,44,21,5,0
45,110,17,54,4,78,12,111,67,4
24,109,17,54,43,67,31,10,6,0
2,110,9,54,30,65,46,36,12,0
14,115,16,54,40,109,40,17,5,0
18,108,14,60,42,88,34,10,5,0
66,111,42,55,49,90,9,19,23,4
46,106,18,54,17,88,12,78,51,4
2,110,13,54,25,64,49,53,18,0
2,110,10,54,25,85,46,49,18,0
18,110,19,54,41,79,39,18,6,0
2,110,31,55,33,88,67,50,8,0
21,110,28,55,40,119,46,29,8,3
6,110,16,52,37,115,47,24,5,0
2,109,40,54,35,79,75,54,6,0
16,110,35,54,40,77,57,36,6,0
8,110,13,51,37,88,43,22,6,0
10,110,16,61,38,88,44,22,5,0
8,110,12,60,37,88,42,20,6,0
11,114,12,54,38,73,39,18,6,0
21,110,13,54,42,65,30,9,6,0
4,107,10,53,36,88,44,22,5,0
6,110,19,54,36,58,51,30,6,0
11,106,16,54,38,58,43,22,6,0
8,110,23,54,37,72,53,32,6,0
8,110,14,61,37,88,44,23,6,0
8,110,12,52,38,87,42,18,5,0
2,110,13,54,35,95,49,27,5,0
44,109,16,51,8,100,12,100,61,4
49,114,22,54,23,78,13,67,45,4
2,110,10,54,35,73,46,24,6,0
21,110,31,54,39,104,48,34,10,3
13,110,39,54,39,85,64,43,6,0
10,108,16,54,39,105,43,19,5,0
9,112,19,54,38,100,49,25,5,0
49,109,21,54,22,88,11,68,46,4
2,110,10,61,27,95,46,44,16,0
2,108,24,54,23,87,59,69,21,0
14,115,15,54,40,116,39,16,5,0
10,109,9,54,38,61,37,15,6,0
2,110,23,54,34,101,59,40,7,0
2,110,12,54,27,72,48,47,16,0
2,110,14,54,25,108,50,53,18,0
2,110,10,51,24,73,47,53,19,0
20,110,11,61,30,88,29,38,21,3
44,114,16,54,9,88,12,97,60,4
2,110,16,54,21,113,52,66,23,0
10,115,35,54,38,88,64,41,5,0
20,110,28,52,41,113,46,27,7,3
60,110,36,53,49,104,9,14,20,4
2,110,14,54,24,81,50,56,19,0
12,110,21,58,39,88,48,25,5,0
21,110,28,52,38,86,46,34,11,3
2,110,14,61,35,88,50,27,5,0
2,109,13,54,35,70,49,27,6,0
20,110,26,56,29,83,43,55,22,3
14,110,40,54,40,100,64,41,5,0
17,105,19,54,41,85,39,17,5,0
8,110,12,53,37,73,42,21,6,0
20,110,11,54,22,86,29,58,31,3
10,110,19,61,38,88,48,25,5,0
11,109,33,47,39,88,60,36,5,0
2,113,30,54,35,88,66,44,5,0
41,110,14,54,4,88,13,108,65,4
10,110,13,54,38,65,41,19,6,0
10,106,22,57,38,88,50,28,5,0
61,106,37,52,48,88,9,18,22,4
14,111,14,54,40,101,39,15,5,0
41,107,14,54,5,88,13,105,64,4
20,111,12,54,42,82,30,8,6,0
5,109,15,54,36,88,48,26,6,0
20,115,14,54,42,88,32,10,5,0
11,110,19,54,39,99,46,22,5,0
20,111,5,51,21,88,23,55,33,3
2,110,9,55,29,88,46,38,13,0
20,110,30,54,41,92,47,28,7,3
14,110,14,57,40,88,38,15,5,0
6,109,9,54,36,74,41,20,6,0
6,109,21,54,36,65,54,33,6,0
10,110,17,56,39,109,45,21,5,0
2,108,13,54,29,88,49,42,13,0
5,107,14,56,36,88,47,25,6,0
2,110,8,54,29,104,44,37,13,0
3,115,9,54,36,89,44,20,5,0
8,110,16,61,37,88,46,24,6,0
8,109,12,54,38,94,41,18,5,0
18,110,41,54,41,65,61,39,6,0
47,110,19,55,18,91,12,77,50,4
10,111,9,52,38,84,37,15,5,0
6,110,17,58,36,102,49,28,6,0
6,110,15,52,36,62,47,26,6,0
8,109,9,54,37,85,39,18,6,0
2,110,14,62,27,88,50,48,16,0
5,106,17,54,36,88,50,29,6,0
18,110,17,54,42,91,37,13,5,0
11,110,19,60,39,88,46,22,5,0
2,107,8,54,31,87,44,32,10,0
6,112,39,54,36,88,71,50,6,0
6,110,39,54,37,92,70,47,5,0
21,110,15,54,43,100,32,8,5,0
28,113,44,62,45,88,54,32,6,0
9,108,14,54,38,88,44,20,5,0
21,115,30,54,36,88,46,41,14,3
2,109,13,55,28,88,49,45,14,0
4,110,10,52,36,85,44,21,5,0
6,105,19,54,37,106,52,28,5,0
10,113,35,54,38,87,63,41,6,0
20,110,25,51,21,88,43,75,33,3
46,110,17,54,14,106,12,86,54,4
20,110,28,54,39,117,46,32,9,3
9,110,14,54,37,70,43,22,6,0
9,110,16,54,37,68,46,25,6,0
9,110,20,54,37,65,49,29,6,0
9,115,15,54,38,88,44,21,5,0
2,110,11,58,31,85,48,35,10,0
16,110,21,54,40,58,42,22,6,0
10,110,9,54,38,79,36,15,6,0
29,109,44,54,45,87,53,32,6,0
16,107,13,54,40,75,35,14,6,0
14,111,10,54,40,91,34,11,5,0
2,110,11,53,23,88,47,56,21,0
8,108,8,54,37,75,38,17,6,0
20,107,11,54,25,89,29,51,28,3
20,113,11,53,42,88,29,7,5,0
2,110,28,54,26,82,64,65,17,0
18,110,42,55,41,86,62,40,6,0
7,113,10,53,37,88,42,19,5,0
21,110,28,52,40,88,45,29,8,3
21,114,30,55,40,88,47,31,8,3
6,112,14,54,37,103,45,22,5,0
6,110,17,55,36,87,50,29,6,0
6,110,17,56,36,84,49,28,6,0
2,110,10,54,22,92,46,57,22,0
